Time,Values
0,429
0,89
0,78
15,89
15,84
15,70
31,69
31,61
31,60
46,72
46,76
46,75
46,72
62,78
62,84
62,82
78,80
78,84
78,87
93,84
93,96
93,90
109,90
109,97
109,102
125,99
125,101
125,106
140,98
140,100
140,106
156,109
156,111
171,110
171,112
171,108
187,113
187,109
203,108
203,106
203,115
218,112
218,118
218,117
234,122
234,123
249,114
249,122
249,118
265,116
265,122
281,122
281,124
281,122
296,121
296,122
296,124
312,114
312,115
328,123
328,116
328,122
343,123
343,116
359,121
359,123
359,127
374,114
374,117
390,115
390,118
390,119
406,121
406,124
406,112
421,116
421,116
437,125
437,119
437,120
453,125
453,117
468,124
468,116
468,116
484,117
484,121
484,113
500,122
500,118
515,116
515,116
515,120
531,120
531,117
546,112
546,112
546,120
562,114
562,113
562,116
577,108
577,109
593,108
593,108
593,114
609,110
609,111
624,111
624,116
624,108
640,110
640,107
640,109
656,108
656,116
671,109
671,115
671,106
687,116
687,112
702,112
702,115
702,114
718,115
718,107
718,118
734,120
734,113
749,117
749,111
749,109
765,121
765,117
781,110
781,110
781,111
796,115
796,114
812,119
812,109
812,112
827,115
827,117
827,111
843,117
843,118
859,120
859,116
859,119
874,117
874,120
890,114
890,119
890,119
906,112
906,114
906,107
921,110
921,119
937,115
937,117
937,110
952,111
952,114
968,112
968,116
968,111
984,106
984,119
999,111
999,115
999,115
1015,116
1015,108
1015,116
1031,117
1031,112
1046,108
1046,117
1046,110
1062,109
1062,110
1062,119
1077,111
1077,109
1093,108
1093,114
1093,108
1109,117
1109,111
1124,114
1124,115
1124,113
1140,119
1140,117
1140,109
1155,118
1155,115
1171,109
1171,108
1171,110
1187,116
1187,116
1203,116
1203,116
1203,108
1218,117
1218,108
1234,114
1234,114
1234,114
1249,114
1249,110
1249,110
1265,111
1265,110
1280,107
1280,109
1280,110
1296,106
1296,106
1312,114
1312,113
1312,107
1327,110
1327,109
1327,118
1343,115
1343,108
1359,105
1359,108
1359,117
1374,118
1374,106
1390,107
1390,106
1390,110
1405,106
1405,115
1421,113
1421,111
1421,104
1437,116
1437,106
1437,111
1452,115
1452,117
1468,116
1468,110
1468,110
1484,116
1484,113
1499,111
1499,110
1499,112
1515,113
1515,113
1515,108
1531,108
1531,117
1546,111
1546,116
1546,117
1562,114
1562,115
1577,117
1577,114
1577,112
1593,114
1593,108
1593,108
1608,113
1608,119
1624,110
1624,107
1624,106
1640,108
1640,106
1655,114
1655,115
1655,109
1671,117
1671,109
1671,112
1687,113
1687,116
1702,107
1702,114
1702,110
1718,107
1718,108
1733,112
1733,112
1733,108
1749,118
1749,108
1749,115
1765,107
1765,116
1780,108
1780,107
1780,111
1796,117
1796,118
1812,112
1812,107
1812,106
1827,116
1827,106
1843,112
1843,110
1843,110
1858,114
1858,117
1858,105
1874,111
1874,106
1890,107
1890,108
1890,115
1905,107
1905,109
1921,116
1921,110
1921,109
1937,115
1937,114
1937,106
1952,111
1952,115
1968,117
1968,118
1968,113
1983,110
1983,117
1999,115
1999,113
1999,108
2015,107
2015,107
2015,114
2030,106
2030,108
2046,108
2046,109
2046,113
2062,117
2062,110
2077,108
2077,107
2077,115
2093,108
2093,112
2093,116
2108,114
2108,114
2124,108
2124,116
2124,107
2140,113
2140,114
2155,117
2155,114
2155,106
2171,111
2171,117
2171,112
2186,114
2186,117
2202,116
2202,116
2202,115
2218,114
2218,105
2233,109
2233,116
2233,111
2249,107
2249,113
2265,115
2265,117
2265,106
2280,112
2280,110
2280,114
2296,105
2296,113
2311,106
2311,115
2311,109
2327,116
2327,107
2343,114
2343,116
2343,105
2358,114
2358,108
2358,116
2374,117
2374,109
2390,106
2390,106
2390,111
2405,113
2405,111
2421,115
2421,115
2421,116
2436,110
2436,113
2436,113
2452,109
2452,109
2468,108
2468,112
2468,112
2483,107
2483,113
2499,113
2499,108
2499,114
2515,106
2515,108
2530,112
2530,105
2530,113
2546,109
2546,113
2546,116
2562,111
2562,106
2577,107
2577,105
2577,116
2593,110
2593,117
2608,110
2608,118
2608,110
2624,110
2624,117
2624,111
2640,114
2640,107
2655,109
2655,109
2655,106
2671,114
2671,117
2671,112
2686,106
2686,118
2702,108
2702,119
2702,109
2718,109
2718,117
2733,109
