Time,Values
0,420
0,78
0,78
15,78
15,75
15,80
31,74
31,68
31,68
46,69
46,68
46,69
46,77
62,79
62,78
62,82
78,83
78,79
78,82
93,84
93,87
93,89
109,100
109,101
109,93
124,100
124,101
124,101
140,99
140,97
140,103
156,105
156,103
171,103
171,102
171,107
187,106
187,103
203,103
203,107
203,106
218,112
218,114
218,110
234,110
234,105
249,106
249,114
249,116
265,107
265,104
281,117
281,109
281,110
296,114
296,118
312,114
312,114
312,112
328,119
328,109
328,118
343,118
343,108
359,111
359,116
359,118
374,107
374,110
390,116
390,117
390,118
406,115
406,114
406,112
421,118
421,113
437,106
437,118
437,116
453,117
453,114
468,114
468,118
468,116
484,114
484,115
484,111
499,116
499,119
515,109
515,110
515,107
531,109
531,115
546,109
546,110
546,117
562,117
562,116
577,118
577,108
577,118
593,109
593,116
593,113
609,117
609,105
624,116
624,113
624,112
640,110
640,109
656,113
656,114
656,112
671,114
671,115
671,116
687,115
687,118
702,116
702,114
702,107
718,114
718,114
734,118
734,114
734,106
749,118
749,117
749,116
765,112
765,106
781,109
781,116
781,110
796,117
796,109
812,108
812,112
812,118
827,109
827,110
827,109
843,117
843,114
859,118
859,113
859,114
874,115
874,116
890,113
890,110
890,117
906,112
906,119
921,108
921,107
921,107
937,106
937,116
937,107
952,118
952,110
968,110
968,108
968,107
984,111
984,110
999,112
999,109
999,112
1015,114
1015,116
1015,119
1031,107
1031,109
1046,114
1046,107
1046,118
1062,115
1062,109
1077,113
1077,109
1077,110
1093,106
1093,108
1093,112
1109,112
1109,117
1124,113
1124,119
1124,107
1140,118
1140,111
1155,112
1155,111
1155,110
1171,107
1171,112
1171,113
1187,118
1187,115
1202,114
1202,114
1202,118
1218,114
1218,111
1234,110
1234,114
1234,113
1249,107
1249,115
1249,118
1265,107
1265,115
1280,114
1280,114
1280,112
1296,109
1296,117
1312,107
1312,110
1312,118
1327,110
1327,111
1327,106
1343,115
1343,116
1359,115
1359,110
1359,110
1374,118
1374,109
1390,115
1390,120
1390,111
1405,113
1405,108
1421,108
1421,112
