Time,Values
0,350
4,34
9,33
15,35
20,30
25,23
30,20
34,14
39,15
44,21
49,21
53,21
59,30
63,25
68,31
72,31
78,36
83,37
88,36
93,43
97,38
102,38
107,46
112,50
117,44
122,48
127,49
131,54
136,50
141,54
146,50
151,54
156,53
161,52
166,55
170,62
175,56
180,57
185,59
190,62
195,57
200,60
204,56
209,61
214,60
219,61
224,62
229,60
234,57
238,60
243,61
248,61
253,62
258,65
263,63
268,58
272,62
277,63
281,54
287,56
292,60
297,60
302,59
307,61
311,61
316,61
321,57
326,54
331,54
336,54
341,59
345,64
350,57
354,66
359,66
364,60
370,61
375,58
379,58
384,57
389,56
394,59
399,56
404,59
409,65
414,60
418,62
423,61
428,54
433,64
438,61
443,66
448,57
452,58
457,67
462,57
467,66
472,60
477,60
482,57
486,56
491,60
496,64
501,65
506,57
511,60
516,60
520,60
525,61
530,64
535,67
540,60
545,57
550,66
554,60
559,56
564,64
569,58
574,62
579,59
584,64
589,65
593,56
598,62
603,54
608,62
613,61
618,57
623,65
627,64
631,66
637,61
642,58
647,57
652,58
657,60
661,65
666,62
671,58
676,64
681,59
686,64
691,58
695,56
700,60
705,63
710,65
714,69
720,68
725,65
729,62
734,57
739,60
744,58
749,57
754,64
759,67
764,61
768,61
773,64
778,62
783,66
788,60
793,65
798,64
802,61
807,62
812,56
817,57
822,60
827,58
832,64
836,59
841,58
845,59
851,61
856,64
861,61
866,54
871,55
875,60
880,64
885,55
890,58
895,63
900,62
905,65
909,62
914,64
919,64
924,59
929,65
934,59
939,59
943,62
948,56
953,63
957,59
963,62
968,61
972,60
976,58
981,56
986,58
991,64
996,62
1002,62
1007,64
1012,65
1016,61
1021,64
1026,64
1031,60
1036,66
1041,65
1045,59
1050,61
1055,55
1060,62
1065,58
1070,63
1075,59
1080,57
1084,60
1089,59
1093,57
1099,64
1104,58
1109,64
1114,64
1118,65
1123,63
1128,56
1133,64
1138,64
1143,63
1148,61
1153,62
1157,57
1162,61
1167,64
1172,61
1177,56
1182,64
1187,59
1191,63
1196,58
1201,64
1206,66
1211,65
1216,58
1221,58
1225,63
1230,64
1235,65
1240,66
1245,57
1250,59
1255,58
1260,66
1264,56
1269,66
1274,66
1279,64
1284,60
1289,65
1294,55
1298,61
1303,62
1308,62
1313,66
1318,58
1323,57
1328,60
1332,65
1337,58
1342,65
1347,57
1352,61
1357,67
1362,61
1366,61
1371,66
1376,62
1381,61
1386,62
1391,67
1396,68
1401,66
1405,56
1410,57
1415,59
1420,62
1425,56
1430,65
1435,66
1439,64
1444,64
1449,66
1454,57
1459,59
1464,60
1469,59
1473,60
1478,58
1483,60
1488,65
1493,66
1498,66
1503,65
1507,65
1512,63
1517,66
1522,66
1527,56
1532,56
1537,64
1542,66
1546,62
1551,56
1556,56
1561,60
1566,63
1571,65
1576,63
1580,58
1585,59
1590,68
1595,64
1600,56
1605,66
1610,59
1614,65
1619,58
1624,67
1629,60
1634,62
1639,67
1644,61
1649,56
1653,60
1658,58
1663,61
1668,57
1673,61
1678,59
1683,59
1687,64
1692,64
1697,59
1702,64
1707,56
1712,56
1717,65
1721,60
1726,66
1731,62
1736,59
1741,66
1746,62
1751,66
1755,57
1760,61
1765,65
1770,65
1775,57
1780,66
1785,65
1790,66
1794,58
1799,64
1804,67
1809,58
1814,67
1819,61
1824,61
1828,64
1833,60
1838,62
1843,57
1848,58
1853,62
1858,66
1862,61
1866,57
1872,64
1877,66
1882,58
1887,59
1892,63
1896,62
1901,66
1906,61
1911,61
1916,64
1921,64
1926,63
1931,65
1935,61
1940,57
1945,64
1950,60
1955,62
1960,68
1965,61
1969,63
1974,64
1979,62
1984,68
1989,62
1994,68
1999,61
2003,66
2008,65
2013,61
2018,66
2023,60
2028,65
2033,67
2038,62
2042,62
2047,54
2052,60
2057,56
2062,57
2067,57
2072,56
2076,58
2081,56
2086,55
2091,64
2096,62
2101,65
2106,56
2110,66
2115,61
2120,55
2125,59
2130,62
2135,65
2140,60
2145,62
2149,63
2154,55
2159,63
2164,66
2169,58
2174,56
2179,60
2183,60
2188,62
2192,57
2198,58
2203,62
2208,57
2213,66
2217,68
2222,60
2227,61
2232,56
2237,66
2242,57
2247,64
2251,67
2256,60
2261,60
2266,59
2271,57
2276,57
2281,66
2286,58
2290,64
2295,59
2300,62
2304,62
2310,66
2315,61
2320,65
2324,59
2329,59
2333,60
2339,65
2343,60
2349,62
2354,68
2358,69
2363,63
2368,57
2373,57
2378,61
2383,61
2388,63
2393,65
2397,62
2402,58
2407,56
2412,60
2417,60
2422,57
2427,69
2431,68
2436,66
2441,62
2446,59
2451,65
2456,62
2461,57
2465,64
2470,60
2475,62
2479,68
2484,61
2489,58
2495,59
2499,65
2504,69
2508,69
2514,69
2519,62
2524,65
2529,68
2534,68
2537,62
2543,61
2548,66
2553,62
2558,56
2563,65
2568,58
2572,66
2577,65
2582,59
2587,58
2592,58
2597,58
2602,65
2606,64
2611,62
2616,62
2621,65
2626,69
2630,64
2636,59
2641,58
2645,62
2650,61
2655,65
2660,62
2665,66
2670,67
2675,64
2679,66
2684,59
2689,64
2694,64
2699,61
2704,62
2709,62
2713,68
2718,61
2723,65
2728,62
2733,61
2738,70
2743,61
2747,62
2752,67
2757,66
2762,64
2767,67
2772,64
2777,58
2782,66
2786,65
2791,67
2796,67
2801,66
2806,62
2811,69
2816,60
2820,66
2825,64
2830,67
2834,63
2840,62
2845,64
2850,61
2854,58
2859,69
2864,64
2869,62
2874,64
2879,63
2884,66
2888,60
2893,58
2898,61
2903,61
2908,64
2913,60
2918,68
2923,64
2927,62
2932,62
2937,64
2942,67
2947,64
2952,72
2957,66
2961,68
2966,60
2971,68
2976,68
2981,72
2986,67
2991,62
2995,61
3000,60
3005,69
3010,61
3015,64
3020,71
3025,68
3029,72
3034,67
3039,70
3044,70
3049,65
3054,64
3059,62
3064,66
3068,62
3073,68
3078,64
3083,60
3088,68
3093,66
3098,61
3102,69
3107,70
3112,64
