Time,Values
0,292
4,26
9,29
13,22
19,16
24,13
28,9
30,8
35,8
38,5
42,14
47,11
52,9
55,20
61,16
66,12
71,21
76,28
80,18
85,36
90,30
95,21
100,25
104,31
109,34
114,26
119,30
124,31
129,30
134,29
139,38
143,37
147,36
153,40
157,30
163,36
168,39
173,37
178,30
182,38
186,36
192,42
197,37
202,35
207,40
211,34
216,32
220,36
225,35
230,33
236,36
241,35
245,32
250,36
255,40
260,40
264,32
269,40
274,40
279,37
284,39
289,40
294,36
298,40
303,43
309,35
312,38
318,39
322,35
327,38
332,43
338,36
342,36
346,42
350,39
357,39
362,38
367,35
372,38
375,43
380,36
386,40
390,38
396,41
401,44
406,34
410,42
413,38
420,41
425,43
430,43
434,35
440,44
443,42
448,42
454,39
459,41
463,41
469,36
474,42
478,43
483,42
487,42
493,39
498,42
503,38
506,38
511,37
516,42
521,38
527,39
531,41
537,36
540,35
546,38
551,40
556,37
561,36
566,39
570,44
575,38
580,42
583,35
588,40
593,41
599,45
604,42
608,41
613,39
618,44
623,38
629,39
634,44
639,39
643,42
647,44
653,38
657,40
663,45
668,42
672,38
676,41
681,36
686,42
691,36
696,40
701,46
705,41
710,44
715,40
720,42
725,40
730,38
735,45
739,38
744,42
749,39
754,43
759,35
764,45
769,45
773,36
778,36
783,43
788,42
793,40
798,38
803,36
807,45
812,39
817,44
822,43
827,45
833,45
837,41
842,42
846,37
851,43
856,40
862,44
867,38
869,37
876,39
879,38
886,34
890,41
896,45
900,37
904,34
909,35
914,45
920,39
924,38
930,38
935,35
939,40
944,40
947,41
952,37
957,45
963,40
967,37
972,42
977,42
982,42
987,35
992,34
997,45
1001,39
1006,44
1011,38
1016,36
1021,37
1026,40
1031,39
1035,42
1040,41
1045,41
1050,40
1055,42
1060,40
1065,40
1069,43
1074,42
1079,42
1083,41
1088,41
1093,41
1098,42
1102,41
1107,38
1113,39
1118,40
1123,44
1127,38
1132,41
1137,40
1142,42
1147,42
1152,42
1157,37
1162,42
1166,36
1171,41
1176,37
1181,43
1186,42
1191,43
1196,42
1200,40
1205,40
1210,42
1215,39
1220,44
1225,42
1230,41
1234,45
1239,41
1244,46
1249,36
1254,42
1259,37
1263,40
1268,41
1273,41
1278,42
1283,42
1288,39
1293,39
1297,39
1302,36
1307,42
1312,44
1318,45
1323,41
1327,42
1331,41
1337,42
1342,44
1346,44
1351,37
1356,36
1362,43
1366,40
1371,38
1376,38
1380,44
1386,40
1391,47
1396,41
1399,39
1404,44
1409,37
1415,41
1419,38
1425,44
1430,42
1433,37
1439,40
1444,36
1448,42
1454,44
1458,45
1463,41
1467,42
1472,42
1477,43
1483,41
1488,47
1493,38
1495,37
1502,37
1507,40
1512,40
1516,38
1521,43
1526,42
1530,46
1536,43
1541,41
1546,41
1551,37
1556,40
1560,45
1563,39
1569,37
1574,45
1579,40
1585,38
1590,40
1594,41
1597,38
1604,40
1609,42
1613,42
1619,38
1624,40
1627,38
1632,42
1638,40
1643,44
1647,43
1652,45
1657,36
1662,42
1667,38
1671,43
1677,40
1681,44
1687,39
1691,38
1696,37
1700,36
1706,37
1710,40
1715,41
1720,44
1725,36
1729,36
1734,46
1739,39
1744,41
1749,40
1754,42
1759,40
1763,44
1769,38
1773,47
1779,38
1783,35
1789,37
1793,40
1796,37
1803,40
1807,39
1813,46
1818,42
1822,41
1827,42
1830,43
1837,45
1841,42
1846,36
1851,38
1856,42
1860,38
1865,39
1871,45
1876,37
1880,45
1885,42
1889,41
1895,40
1899,42
1905,39
1910,37
1913,40
1920,38
1924,40
1929,41
1934,43
1939,38
1943,44
1949,41
1953,43
1957,42
1963,44
