Time,Values
0,51
4,45
10,45
15,45
20,42
25,34
30,30
34,29
39,27
44,29
49,37
54,34
59,35
63,35
67,36
72,37
77,40
83,44
88,37
93,39
98,38
102,48
107,42
112,41
117,46
122,47
127,50
132,46
136,47
141,48
146,45
151,42
156,42
161,51
166,50
170,46
175,46
180,46
185,53
190,54
195,45
200,47
204,51
209,53
214,52
219,46
224,55
229,56
234,49
239,55
243,50
248,46
253,48
258,48
263,52
268,46
273,55
277,54
282,46
287,54
292,47
297,52
302,57
307,57
311,50
316,53
321,51
326,49
331,53
336,55
341,52
345,53
350,55
355,55
360,50
365,55
370,50
375,48
380,46
384,50
389,48
394,52
399,52
404,52
409,50
414,56
418,50
423,50
428,56
433,47
438,52
443,56
448,56
452,55
457,54
462,55
467,47
472,53
477,52
481,48
487,56
491,50
496,50
501,56
506,50
511,52
516,47
521,53
525,58
530,50
535,53
540,56
545,54
550,51
555,56
559,46
564,52
569,56
574,54
578,52
583,48
588,53
593,50
598,49
603,54
607,46
613,53
618,57
623,53
628,52
632,49
637,57
642,57
647,56
652,53
657,51
662,58
666,54
671,49
676,53
680,50
686,52
691,56
696,51
701,49
705,53
710,58
715,53
720,56
725,50
730,57
735,48
739,53
744,56
749,58
754,53
759,54
764,50
769,54
773,54
778,56
783,54
788,54
793,49
798,58
803,57
808,57
812,57
817,48
821,50
827,57
831,53
836,50
842,51
846,57
851,50
856,49
860,47
865,56
871,53
876,54
880,54
885,50
890,52
895,52
900,56
905,50
910,49
915,54
919,52
924,48
929,58
934,54
938,55
943,58
949,54
953,58
958,58
963,50
968,55
973,54
978,52
983,59
987,50
992,54
997,52
1002,61
1007,59
1012,52
1017,57
1021,49
1026,52
1031,53
1036,49
1041,56
1046,56
1051,52
1056,55
1060,55
1065,53
1070,58
1075,56
1080,57
1085,51
1090,52
1094,56
1099,48
1104,51
1109,54
1114,49
1119,55
1124,50
1129,53
1133,56
1138,50
1143,49
1148,51
1153,51
1158,53
1163,49
1167,54
1172,54
1176,54
1182,55
1187,54
1192,58
1197,48
1200,52
1205,59
1210,58
1215,51
1220,49
1225,57
1231,58
1235,55
1239,54
1245,58
1250,58
1255,57
1260,59
