Time,Values
0,343
4,71
8,69
13,71
18,61
23,56
28,55
33,50
38,54
43,62
46,64
51,62
56,65
61,64
67,72
72,61
77,64
81,73
86,74
92,80
97,76
101,77
106,76
112,81
115,80
121,76
125,79
130,78
135,77
140,88
145,86
150,88
154,86
159,84
164,85
169,91
174,81
180,85
184,86
188,83
193,87
199,87
203,86
208,92
213,83
218,90
223,92
227,88
231,90
237,91
241,86
247,89
252,90
257,87
262,90
266,92
271,94
276,85
281,95
286,97
291,86
296,96
300,90
305,89
310,90
315,86
320,84
325,87
330,85
335,92
339,94
344,87
349,93
354,94
359,91
365,93
368,98
374,97
378,93
383,96
388,92
394,90
399,94
404,86
409,89
412,94
417,97
422,94
427,88
432,90
437,86
442,91
448,85
451,96
456,96
461,88
466,94
471,96
476,87
481,93
487,86
490,90
495,92
500,89
506,90
510,85
515,96
520,87
524,91
529,85
534,92
539,93
544,87
549,93
554,92
560,94
563,93
568,88
573,89
578,93
583,85
588,90
594,84
598,94
602,92
607,93
611,87
617,94
622,83
628,84
633,93
636,90
641,97
646,93
651,85
655,94
661,93
665,86
671,91
675,83
680,96
685,94
690,87
696,83
700,85
705,96
710,92
714,88
719,90
724,86
730,90
734,87
739,84
744,89
748,91
753,88
758,95
763,90
768,85
773,91
778,93
783,95
787,89
791,93
797,85
802,91
807,86
812,92
817,89
822,90
826,88
831,84
836,94
842,85
846,92
851,91
856,89
860,85
864,87
870,86
875,86
880,88
885,86
890,96
895,89
899,90
904,94
909,90
914,93
919,87
925,91
930,91
934,92
938,84
943,85
948,83
953,92
958,94
963,90
968,86
972,95
977,92
982,96
987,85
992,95
997,95
1002,90
1007,86
1011,81
1016,85
1021,85
1026,91
1031,92
1036,90
1042,92
1045,91
1050,92
1055,85
1060,89
1065,93
1070,92
1075,93
1080,95
1084,87
1089,93
1094,95
1098,89
1104,84
1109,92
1114,91
1120,89
1123,93
1128,88
1133,88
1138,94
1143,90
1148,93
1153,86
1157,90
1162,86
1167,88
1173,92
1177,85
1183,95
1187,92
1192,91
1196,94
1201,90
1206,93
1211,89
1216,96
1221,87
1226,94
1232,93
1235,86
1241,88
1245,96
1250,94
1255,92
1260,90
1265,86
1269,90
1274,94
1279,88
1284,96
1289,85
1295,96
1299,92
1304,91
1308,84
1313,96
1318,91
1323,93
1328,96
1333,93
1338,84
1343,93
1347,94
1352,89
1357,93
1362,85
1367,89
1372,90
1377,93
1381,90
1386,96
1391,84
1396,88
1401,86
1406,93
1411,89
1416,84
1420,89
1425,83
1430,87
1435,86
1440,94
1446,84
1450,93
1454,85
1459,89
1464,89
1469,82
1474,85
1479,84
1484,93
1489,92
1493,88
1498,93
1503,84
1508,85
1513,97
1518,89
1523,92
1529,90
1532,91
1537,91
1542,90
1547,86
1552,86
1557,90
1562,86
1566,87
1571,92
1576,85
1581,86
1586,84
1591,84
1596,90
1601,85
1605,86
1610,87
1615,87
1620,84
1625,83
1630,90
1635,93
1640,93
1644,91
1649,89
1654,88
1659,85
1665,88
1670,91
1674,93
1678,83
1683,93
1688,88
1694,84
1698,96
1703,88
1708,94
1713,93
1718,93
1722,90
1727,96
1733,85
1737,84
1742,94
1747,85
1751,93
1756,95
1761,91
1766,90
1771,89
1777,91
1781,90
1786,95
1790,92
1795,90
1800,85
1805,89
1810,93
1814,89
1820,88
1825,94
1829,87
1834,89
1839,86
1844,92
1849,93
1854,89
1859,87
1865,90
1868,95
1873,96
1878,91
1883,87
1888,89
1893,92
1898,96
1902,96
1907,96
1911,95
1917,94
1922,91
1927,96
1932,87
1937,91
1941,89
1946,90
1951,92
1957,95
1962,94
1966,90
1971,94
1976,85
1980,89
1985,93
1990,88
1995,85
2000,91
2006,85
2011,97
2015,90
2019,90
2025,95
2029,84
2034,85
2039,92
2044,85
2049,94
2053,95
2059,85
2063,83
2068,84
2074,88
2078,90
2083,85
2088,87
2092,94
2097,93
2102,97
2107,90
2111,89
2117,94
2122,94
2127,92
2131,96
2136,89
2141,91
2146,86
2151,91
2156,92
2161,96
2165,91
2170,92
2175,88
2180,85
2185,93
2191,89
2195,88
2200,86
2204,88
2209,90
2214,97
2219,90
2224,85
2229,87
2234,94
2239,93
2243,89
2248,93
2253,96
2258,92
2263,84
2268,89
2273,86
2277,86
2282,90
2287,94
2292,96
2297,94
2302,92
2307,86
2312,88
2316,84
2322,94
2326,91
2331,91
2337,92
2342,95
2346,95
2351,88
2356,85
2360,88
2365,92
2370,92
2375,87
2381,95
2385,84
2390,87
2394,94
2399,83
2404,84
2409,84
2414,93
2419,88
2424,86
2428,87
2433,88
2439,90
2443,86
2448,92
2453,92
2458,84
2463,83
2467,94
2472,96
2477,85
2482,84
2487,82
2492,87
2497,88
2503,93
2507,90
2511,86
2515,89
2521,87
2526,85
2531,90
2536,92
2540,90
2545,94
2550,84
2555,88
2560,85
2565,94
2570,90
2575,84
2579,94
2584,85
2590,90
2594,93
2599,94
2604,84
2609,93
2614,88
2618,84
2623,85
2628,91
2633,86
2638,92
2643,91
2648,87
2653,91
2657,90
2662,89
2667,90
2672,90
2677,88
2682,86
2687,93
2691,96
2696,88
2701,91
2706,86
2711,86
2716,93
2721,89
2726,93
2730,90
2735,88
2740,85
2744,91
2750,92
2756,92
2760,88
2765,90
2769,93
2774,86
2779,88
2784,96
2789,93
2795,85
2800,89
2804,84
2809,85
2813,86
2818,88
2823,93
2828,94
2833,84
2838,97
2842,91
2847,87
2852,83
2857,94
2861,94
2867,91
2872,86
2877,87
2881,90
2886,94
2892,86
2897,88
2901,92
2906,94
2911,93
2915,91
