Time,Values
0,466
0,87
0,84
15,83
15,82
15,70
31,70
31,66
31,68
31,72
46,68
46,68
46,69
62,72
62,76
62,77
78,78
78,84
78,74
93,79
93,85
93,80
109,89
109,85
109,91
109,83
124,90
124,82
124,95
140,88
140,85
140,87
156,93
156,96
156,94
171,92
171,88
171,94
187,96
187,94
187,100
203,90
203,101
203,98
203,96
218,94
218,92
218,92
234,102
234,100
249,92
249,92
249,94
265,104
265,93
265,100
281,102
281,104
281,100
296,105
296,96
296,92
312,102
312,99
312,99
328,103
328,101
343,102
343,99
343,100
359,98
359,94
359,96
374,102
374,101
374,104
390,101
390,104
406,100
406,104
406,103
421,105
421,99
421,103
437,101
437,105
437,96
453,100
453,96
453,99
468,94
468,101
484,99
484,100
484,96
484,96
499,106
499,97
515,98
515,95
515,97
531,104
531,104
531,100
546,104
546,101
546,105
562,103
562,101
577,105
577,106
577,101
593,97
593,99
593,106
609,96
609,99
609,108
624,106
624,104
640,96
640,102
640,100
656,100
656,104
656,96
671,101
671,107
671,98
687,101
687,104
702,107
702,104
702,99
718,101
718,107
718,109
734,109
734,110
749,98
749,99
749,103
765,102
765,106
765,108
781,102
781,102
796,105
796,98
796,100
812,103
812,106
812,105
827,102
827,98
843,102
843,97
843,106
843,99
859,101
859,108
874,110
874,106
874,108
890,110
890,103
906,108
906,101
906,103
921,105
921,101
937,106
937,106
937,101
952,101
952,107
952,109
968,102
968,104
984,111
984,110
984,100
999,98
999,104
999,100
1015,106
1015,106
1031,106
1031,106
1031,110
1046,111
1046,110
1062,102
1062,103
1062,101
1077,114
1077,108
1077,106
1093,109
1093,102
1109,101
1109,107
1109,110
1124,112
1124,98
1124,110
1140,107
1140,101
1155,109
1155,108
1155,107
1171,107
1171,102
1187,104
1187,109
1187,110
1202,111
1202,111
1202,107
1218,108
1218,103
1234,109
1234,104
1234,112
1249,107
1249,102
1265,110
1265,112
1265,103
1280,110
1280,111
1296,113
1296,108
1296,113
1312,106
1312,110
1312,101
1327,111
1327,106
1343,113
1343,105
1343,105
1359,104
1359,106
1359,105
1374,102
1374,106
1390,112
1390,111
1390,109
1405,108
1405,113
1421,104
1421,113
1421,111
1437,106
1437,104
1437,109
1452,107
1452,105
1468,110
1468,107
1468,116
1484,113
1484,106
1499,106
1499,114
1499,102
1515,107
1515,115
1530,106
1530,108
1530,107
1546,110
1546,108
1546,102
1562,104
1562,111
1577,109
1577,111
1577,110
1593,106
1593,110
1608,114
1608,110
1608,115
1624,111
1624,107
1624,112
1640,114
1640,105
1655,105
1655,104
1655,113
1671,110
1671,115
1687,109
1687,111
1687,115
1702,105
1702,110
1702,105
1718,113
1718,110
1733,104
1733,112
1733,108
1749,108
1749,103
1765,114
1765,104
1765,114
1780,112
1780,116
1796,111
1796,114
1796,113
1812,113
1812,111
1812,112
1827,106
1827,109
1843,109
1843,105
1843,110
1858,112
1858,112
1874,115
1874,116
1874,117
1890,110
1890,106
1890,105
1905,106
1905,113
1921,110
1921,109
1921,117
1937,107
1937,113
1937,106
1952,106
1952,112
1968,113
1968,109
1968,106
1983,109
1983,115
1999,110
1999,108
1999,114
2015,116
2015,108
2030,108
2030,106
2030,110
2046,114
2046,113
2046,115
2062,110
2062,105
2077,107
2077,108
2077,107
2093,110
2093,109
2108,117
2108,109
2108,114
2124,120
2124,111
2124,113
2140,110
2140,116
2155,112
2155,111
2155,110
2171,110
2171,110
2186,118
2186,107
2186,115
2202,110
2202,119
2218,118
2218,112
2218,112
2233,112
2233,112
2233,118
2249,110
2249,118
2265,119
2265,110
2265,118
2280,112
2280,111
2296,114
2296,121
2296,120
2311,119
2311,120
2311,118
2327,119
2327,120
2343,122
2343,117
2343,118
2358,122
2358,117
2374,112
2374,113
2374,114
2390,122
2390,110
2390,115
2405,113
2405,120
2421,114
2421,122
2421,116
2436,116
2436,112
2452,112
2452,122
2452,114
2468,122
2468,121
2468,117
2483,120
2483,115
2499,121
2499,120
2499,116
2515,116
2515,118
2530,117
2530,118
2530,116
2546,114
2546,122
2546,120
2561,116
2561,113
2577,120
2577,120
2577,119
2593,119
2593,125
2608,122
2608,122
2608,125
2624,120
2624,120
2624,122
2639,115
2639,122
2655,116
2655,124
2655,122
2671,123
2671,119
2686,120
2686,119
2686,119
2702,116
2702,114
2718,116
2718,117
2718,116
2733,125
2733,120
2733,126
2749,124
2749,122
2764,116
2764,122
2764,116
2780,125
2780,117
2796,116
2796,117
2796,115
2811,119
2811,121
2811,127
2827,116
2827,123
2842,118
2842,124
2842,124
2858,121
2858,127
2874,121
2874,120
2874,124
2889,117
2889,118
2889,118
2905,126
2905,119
2921,128
2921,118
2921,123
2936,128
2936,123
2952,116
2952,122
2952,123
2967,116
2967,122
2967,125
2983,121
2983,120
2999,125
2999,118
2999,124
3014,118
3014,128
3030,123
3030,121
3030,114
3046,118
3046,123
3046,122
3061,122
3061,120
3077,118
3077,120
3077,115
3093,121
3093,117
3108,118
3108,121
3108,124
3124,117
3124,119
3124,124
3139,123
3139,117
3155,122
3155,125
3155,124
3170,129
3170,125
3186,128
3186,120
3186,119
3202,128
3202,122
3202,124
3217,128
3217,120
3233,127
3233,128
3233,120
3249,123
3249,125
3264,121
3264,124
3264,116
3280,128
3280,126
3296,125
3296,117
3296,126
3311,119
3311,130
3311,122
3327,123
3327,129
3342,118
3342,129
3342,123
3358,119
3358,120
3374,130
3374,130
3374,130
3389,130
3389,126
3389,124
3405,122
3405,124
3420,126
3420,124
3420,120
3436,119
3436,125
3452,130
3452,121
3452,123
3467,130
3467,128
3467,130
3483,131
3483,123
3499,130
3499,122
3499,129
3514,122
3514,128
3530,128
3530,127
3530,135
3546,130
3546,124
3546,132
3561,124
3561,122
3577,124
3577,129
3577,130
3592,124
3592,133
3608,127
3608,129
3608,131
3624,133
3624,135
3624,127
3639,130
3639,131
3655,129
3655,129
3655,133
3670,123
3670,134
3686,134
3686,127
3686,133
3702,128
3702,131
3702,134
3717,125
3717,129
3733,122
3733,135
3733,133
3749,132
3749,126
3764,129
3764,133
3764,133
3780,132
3780,125
3780,132
3795,133
3795,136
3811,136
3811,126
3811,125
3827,129
3827,129
3842,126
3842,135
3842,133
3858,136
3858,137
3874,130
3874,134
3874,135
3889,125
3889,127
3889,135
3905,132
3905,128
3920,136
3920,137
3920,128
3936,132
3936,140
3952,133
3952,132
3952,131
3967,137
3967,128
3967,138
3983,129
3983,128
3999,134
3999,139
3999,141
4014,129
4014,142
4030,132
4030,129
4030,129
4045,133
4045,140
4045,138
4061,139
4061,139
4077,129
4077,131
4077,137
4092,133
4092,141
4108,129
4108,142
4108,138
4124,136
4124,137
4124,136
4139,136
4139,142
