Time,Values
0,186
0,81
0,79
15,78
15,73
15,69
31,72
31,69
31,70
46,62
46,67
46,65
46,66
62,73
62,77
62,70
78,78
78,76
78,77
93,86
93,89
93,79
109,86
109,84
109,93
124,84
124,87
124,96
124,85
140,96
140,89
140,86
156,94
156,96
156,90
171,90
171,98
171,90
187,99
187,91
187,98
203,100
203,94
203,99
218,99
218,99
218,99
218,96
234,97
234,102
249,100
249,95
249,102
265,95
265,102
265,100
281,98
281,101
281,95
296,100
296,103
296,94
312,93
312,94
312,92
328,93
328,98
328,96
343,100
343,93
343,98
359,94
359,100
359,104
374,94
374,99
374,95
390,98
390,103
390,96
406,102
406,104
406,99
421,100
421,103
421,97
437,95
437,102
453,100
453,103
453,102
468,93
468,98
468,94
484,102
484,97
484,92
499,94
499,94
499,97
515,97
515,100
515,101
531,106
531,100
531,99
546,95
546,101
546,103
562,98
562,98
562,96
577,99
577,97
577,98
593,106
593,102
593,96
609,102
609,103
624,98
624,107
624,98
640,93
640,96
640,102
656,107
656,100
656,99
671,100
671,102
671,105
687,108
687,100
702,105
702,100
702,106
718,107
718,99
718,105
734,100
734,100
749,98
749,98
749,97
749,96
765,100
765,106
781,100
781,96
781,100
796,101
796,101
796,98
812,98
812,100
812,97
828,107
828,103
843,107
843,100
843,101
859,102
859,106
859,96
874,108
874,107
890,105
890,105
890,108
906,98
906,99
906,106
921,100
921,108
937,105
937,105
937,110
952,104
952,105
952,100
968,103
968,110
984,105
984,100
984,100
999,107
999,108
1015,100
1015,105
1015,97
1031,106
1031,111
1031,99
1046,105
1046,110
1062,108
1062,108
1062,98
1077,104
1077,98
1077,110
1093,102
1093,102
1093,100
1109,104
1109,100
1124,99
1124,98
1124,101
1140,107
1140,106
1140,107
1156,102
1156,101
1171,105
1171,105
1171,101
1187,104
1187,109
1202,111
1202,105
1202,107
1218,104
1218,110
1218,109
1234,108
1234,104
1249,106
1249,107
1249,104
1265,100
1265,97
1265,101
1281,100
1281,104
1296,103
1296,102
1296,106
1312,101
1312,104
1327,108
1327,99
1327,106
1343,104
1343,99
1343,109
1359,101
1359,101
1359,100
1374,101
1374,110
1390,110
1390,106
1390,110
1405,100
1405,100
1421,100
1421,111
1421,110
1437,106
1437,106
1437,106
1452,110
1452,108
1468,101
1468,100
1468,99
1484,109
1484,102
1484,107
1499,103
1499,102
1515,101
1515,106
1515,112
1530,105
1530,106
1546,104
1546,109
1546,111
1562,104
1562,109
1562,112
1577,102
1577,109
1593,100
1593,104
1593,111
1608,110
1608,104
1624,107
1624,104
1624,103
1640,101
1640,109
1655,109
1655,110
1655,109
1671,101
1671,109
1671,104
1687,103
1687,103
1702,106
1702,106
1702,109
1718,112
1718,107
1718,104
1733,101
1733,112
1749,108
1749,110
1749,105
1765,112
1765,114
1780,110
1780,106
1780,112
1796,111
1796,114
1796,111
1812,106
1812,108
1827,113
1827,107
1827,111
1843,113
1843,109
1858,109
1858,113
1858,104
1874,108
1874,110
1890,111
1890,112
1890,113
1905,106
1905,113
1905,112
1921,104
1921,103
1937,103
1937,106
1937,106
1952,110
1952,111
1968,104
1968,111
1968,104
1983,106
1983,106
1983,107
1999,111
1999,112
2015,104
2015,104
2015,114
2030,113
2030,107
2046,113
2046,110
2046,109
2062,111
2062,115
2062,103
2077,112
2077,109
2093,114
2093,103
2093,104
2108,112
2108,111
2124,110
2124,105
2124,108
2140,108
2140,116
2155,115
2155,112
2155,117
2171,103
2171,107
2171,116
2187,113
2187,117
2202,108
2202,114
2202,104
2218,106
2218,107
2233,113
2233,111
2233,117
2249,117
2249,112
2249,114
2265,113
2265,111
2280,109
2280,111
2280,109
2296,107
2296,109
2296,106
2311,117
2311,116
2327,116
2327,114
2327,115
2343,108
2343,108
2358,119
2358,108
2358,108
2374,109
2374,117
2390,112
2390,117
2390,109
2405,110
2405,117
2405,118
2421,116
2421,114
2436,108
2436,106
2436,116
2452,117
2452,119
2468,110
2468,109
2468,112
2483,116
2483,110
2483,115
2499,115
2499,114
2515,112
2515,119
2515,108
2530,119
2530,114
2546,113
2546,113
2546,120
2561,120
2561,117
2561,108
2577,111
2577,115
2593,115
2593,118
2593,116
2608,110
2608,108
2624,116
2624,116
2624,108
2639,109
2639,111
2655,112
2655,108
2655,119
2671,121
2671,113
2671,117
2686,114
2686,121
2702,120
2702,111
2702,119
2718,116
2718,113
2733,114
2733,114
2733,109
2749,115
2749,109
2749,111
2765,111
2765,112
2780,122
2780,110
2780,122
2796,121
2796,117
2811,121
2811,111
2811,113
2827,121
2827,120
2827,115
2843,121
2843,111
2858,118
2858,116
2858,121
2874,118
2874,111
2889,115
2889,119
2889,111
2905,112
2905,121
2905,116
2921,119
2921,122
2936,111
2936,122
2936,114
2952,118
2952,114
2968,120
2968,122
2968,120
2983,121
2983,112
2983,111
2999,112
2999,112
3014,117
3014,114
3014,122
3030,114
3030,119
3046,117
3046,115
3046,115
3061,123
3061,117
3077,120
3077,118
3077,116
3093,112
3093,123
3093,112
3108,113
3108,117
3124,118
3124,124
3124,120
3139,125
3139,121
3155,120
3155,116
3155,120
3171,125
3171,122
3171,120
3186,116
3186,119
3202,116
3202,122
3202,118
3217,126
3217,117
3233,117
3233,118
3233,115
3249,124
3249,126
3249,122
3265,126
3265,116
3280,121
3280,126
3280,123
3296,125
3296,125
3311,126
3311,122
3311,127
3327,118
3327,121
3342,118
3342,118
3342,118
3358,123
3358,116
3358,120
3374,119
3374,118
3389,126
3389,118
3389,118
3405,117
3405,117
3405,118
3421,127
3421,126
3436,117
3436,120
3436,128
3452,128
3452,126
3467,122
3467,117
3467,124
3483,120
3483,118
3483,118
3499,123
3499,126
3514,126
3514,122
3514,122
3530,120
3530,121
3546,122
3546,120
3546,125
3561,128
3561,130
3577,124
3577,119
3577,118
3592,124
3592,130
3592,120
3608,130
3608,118
3624,130
3624,120
3624,119
3639,124
3639,119
3655,117
3655,119
3655,119
3671,130
3671,130
3671,131
3686,118
3686,123
3702,128
3702,129
3702,119
3717,119
3717,120
3733,120
3733,130
3733,124
3749,119
3749,129
3749,120
3764,128
3764,130
3780,130
3780,119
3780,123
3795,128
3795,123
3811,128
3811,129
3811,120
3827,124
3827,122
3842,122
3842,122
3842,128
3858,129
3858,120
3858,132
3874,122
3874,125
3889,132
3889,122
3889,123
3905,125
3905,126
3920,128
3920,132
3920,126
3936,127
3936,132
3936,131
3952,125
3952,130
3967,129
3967,128
3967,120
3983,129
3983,129
3983,122
3999,126
3999,127
4014,128
4014,125
4014,129
4030,129
4030,120
4045,134
4045,122
4045,127
4061,128
4061,129
4061,128
4077,133
4077,123
4092,132
4092,122
4092,123
4108,128
4108,133
4124,133
4124,130
4124,129
4139,130
4139,124
4155,129
4155,128
4155,130
4170,125
4170,129
4170,124
4186,133
4186,128
4202,126
4202,124
4202,133
4217,130
4217,133
4233,129
4233,131
4233,123
4248,129
4248,133
4248,136
4264,127
4264,131
4280,130
4280,135
4280,129
4295,135
4295,126
4311,123
4311,130
4311,130
4327,126
4327,130
4327,129
4342,129
4342,132
4358,135
4358,128
4358,130
4373,124
4373,126
4389,128
4389,126
4389,131
4405,134
4405,130
4420,128
4420,132
4420,124
4436,134
4436,135
4436,126
4452,128
4452,136
4467,134
4467,123
4467,129
4483,124
4483,134
4498,131
4498,124
4498,135
4514,135
4514,132
4514,127
4530,127
4530,133
4545,133
4545,131
4545,132
4561,129
4561,133
4561,134
4577,136
4577,129
4592,129
4592,132
4592,132
4608,135
4608,124
4623,137
4623,134
4623,128
4639,136
4639,135
4639,132
4655,131
4655,130
4670,136
4670,128
4670,129
4686,133
4686,130
4702,127
4702,134
4702,134
4717,126
4717,136
4733,132
4733,128
4733,124
4748,125
4748,135
4748,132
4764,125
4764,135
4780,129
4780,126
4780,130
4795,125
4795,132
4811,128
4811,123
4811,134
4826,134
4826,129
4826,134
4842,136
4842,132
4858,128
4858,128
4858,136
4873,128
4873,137
4889,123
4889,136
4889,137
4905,135
4905,133
4905,133
4920,138
4920,133
4936,130
4936,125
4936,136
4951,137
4951,123
4967,126
4967,135
4967,135
4983,128
4983,125
4983,127
4998,127
4998,124
5014,136
5014,127
5014,132
5030,133
5030,134
5045,135
5045,136
5045,126
5061,136
5061,124
5061,134
5076,133
5076,131
5092,136
5092,132
5092,127
5108,136
5108,128
5123,126
5123,129
5123,132
5139,124
5139,129
5139,126
5155,126
5155,125
5170,133
5170,135
5170,132
5186,125
5186,128
5201,133
5201,135
5201,134
5217,130
5217,125
5233,129
5233,130
5233,133
5248,128
5248,130
5248,127
5264,134
5264,136
5279,125
5279,129
5279,137
5295,138
5295,126
5311,125
5311,133
5311,130
5326,136
5326,134
5326,137
5342,132
5342,129
5358,133
5358,135
5358,136
5373,136
5373,132
5389,136
5389,125
5389,128
5404,137
5404,135
5404,133
5420,128
5420,130
5436,131
5436,131
5436,132
5451,138
5451,133
5467,135
5467,132
5467,136
5483,129
5483,133
5498,133
5498,130
5498,126
5514,137
5514,140
5514,134
5530,139
5530,138
5545,133
5545,135
5545,135
5561,139
5561,126
5576,135
5576,137
5576,137
5592,128
5592,137
5592,130
5608,136
5608,134
5623,141
5623,127
5623,133
5639,130
5639,134
5654,130
5654,131
5654,132
5670,134
5670,140
5670,130
5686,129
5686,137
5701,133
5701,142
5701,132
5717,139
5717,143
5733,140
5733,139
5733,139
5748,131
5748,133
5748,135
5764,144
5764,132
5779,142
5779,139
5779,137
5795,140
5795,143
5811,139
5811,140
5811,138
5826,142
5826,131
5826,132
5842,142
5842,138
5857,138
5857,143
5857,133
5873,143
5873,140
5889,138
5889,140
5889,142
5904,141
5904,143
5904,143
5920,140
5920,138
5936,143
5936,136
5936,138
5951,139
5951,146
5967,143
5967,138
5967,136
5982,144
5982,138
5982,134
5998,134
5998,134
6014,140
6014,140
6014,145
6029,139
6029,145
6045,145
6045,144
6045,136
6061,144
6061,138
6076,136
6076,142
6076,137
6092,141
6092,143
6092,144
6108,136
6108,145
6123,144
6123,144
6123,139
6139,138
6139,139
6154,148
6154,144
6154,147
6170,138
6170,140
6170,148
6186,144
6186,145
6201,140
6201,147
6201,137
6217,147
6217,141
6232,140
6232,144
6232,138
6248,149
6248,144
6248,137
6264,141
6264,144
6279,138
6279,148
6279,145
6295,139
6295,145
6311,138
6311,140
6311,146
6326,147
6326,147
6326,142
6342,146
6342,140
6357,140
6357,149
6357,141
6373,138
6373,139
6389,150
6389,148
6389,141
6404,144
6404,140
6404,140
6420,144
6420,145
6435,145
