Time,Values
0,217
0,84
0,88
0,82
15,84
15,71
15,75
31,69
31,71
31,68
46,70
46,74
46,74
62,71
62,80
62,84
78,85
78,84
78,86
78,79
93,92
93,92
93,90
109,89
109,87
109,90
125,92
125,97
125,97
140,93
140,95
140,100
156,100
156,101
156,99
171,106
171,101
171,102
187,98
187,105
203,99
203,103
203,101
218,107
218,110
218,110
234,110
234,113
249,110
249,105
249,108
265,111
265,114
281,113
281,108
281,112
296,107
296,114
296,116
312,108
312,108
328,110
328,114
328,112
343,106
343,116
359,107
359,107
359,108
375,114
375,108
375,120
390,114
390,112
406,117
406,110
406,118
421,112
421,110
437,108
437,108
437,114
453,117
453,113
453,111
468,118
468,116
484,112
484,118
484,113
499,119
499,115
515,120
515,119
515,118
531,115
531,118
531,121
546,109
546,119
562,121
562,117
562,116
578,112
578,111
593,117
593,113
593,110
609,111
609,118
624,120
624,112
624,120
640,120
640,118
640,117
656,114
656,108
671,109
671,114
671,109
687,108
687,111
703,114
703,116
703,104
718,116
718,112
718,113
734,107
734,111
749,118
749,116
749,104
765,114
765,113
781,114
781,117
781,107
796,110
796,115
796,111
812,112
812,110
828,117
828,112
828,115
843,110
843,117
859,107
859,111
859,113
874,110
874,112
874,114
890,111
890,110
906,109
906,118
906,119
921,114
921,109
937,122
937,116
937,112
953,118
953,110
953,121
968,110
968,110
984,112
984,110
984,123
999,121
999,113
1015,120
1015,118
1015,114
1031,112
1031,113
1031,117
1046,114
1046,115
1062,112
1062,121
1062,121
1077,120
1077,122
1093,114
1093,116
1093,116
1109,120
1109,124
1124,113
1124,115
1124,115
1140,119
1140,115
1140,120
1156,116
1156,116
1171,117
1171,124
1171,117
1187,123
1187,122
1202,116
1202,119
1202,112
1218,121
1218,116
1218,124
1234,116
1234,122
1249,119
1249,115
1249,114
1265,124
1265,117
1281,116
1281,117
1281,114
1296,122
1296,125
1312,117
1312,121
1312,116
1327,120
1327,123
1327,126
1343,122
1343,121
1359,122
1359,123
1359,121
1374,119
1374,114
1390,115
1390,114
1390,119
1406,123
1406,121
1406,123
1421,116
1421,121
1437,120
1437,117
1437,124
1452,119
1452,116
1452,125
1468,125
1468,120
1483,124
1483,120
1483,125
1499,121
1499,127
1515,126
1515,116
1515,124
1530,123
1530,116
1546,114
1546,125
1546,122
1562,123
1562,116
1562,116
1577,114
1577,120
1593,125
1593,122
1593,122
1608,114
1608,121
1624,116
1624,121
1624,128
1640,119
1640,123
1640,124
1655,117
1655,118
1671,116
1671,117
1671,120
1687,118
1687,128
1702,126
1702,117
1702,127
1718,117
1718,115
1718,124
1733,119
1733,128
1749,123
1749,117
1749,120
1765,126
1765,116
1780,115
1780,121
1780,113
1796,118
1796,121
1812,116
1812,116
1812,121
1827,128
1827,114
1827,125
1843,120
1843,115
1858,116
1858,124
1858,116
1874,123
1874,124
1874,118
1890,125
1890,125
1905,121
1905,123
1905,124
1921,140
1921,117
1937,114
1937,115
1937,116
1952,121
1952,117
1952,119
1968,122
1968,120
1983,125
1983,116
1983,126
1999,116
1999,123
2015,123
2015,111
2015,120
2030,116
2030,129
2046,117
2046,128
2046,119
2061,127
2061,127
2061,126
2077,126
2077,126
2093,117
2093,123
2093,120
2108,120
2108,121
2124,121
2124,121
2124,123
2140,128
2140,117
2140,119
2155,127
2155,125
2171,118
2171,126
2171,116
2187,126
2187,122
2202,118
2202,120
2202,116
2218,126
2218,122
2218,119
2233,125
2233,122
2249,116
2249,118
2249,126
2265,120
2265,118
2280,125
2280,122
2280,126
2296,114
2296,126
2312,126
2312,118
2312,123
2327,124
2327,116
2327,117
2343,124
2343,119
2358,116
2358,116
2358,119
2374,117
2374,117
2390,116
2390,115
2390,118
2405,121
2405,122
2405,122
2421,119
2421,118
2437,126
2437,128
2437,126
2452,117
2452,126
2468,115
2468,118
2468,122
2483,118
2483,125
2483,128
2499,118
2499,121
2515,117
2515,118
2515,128
2530,122
2530,115
2546,120
2546,126
2546,118
2562,122
2562,122
2562,126
2577,120
2577,126
2593,116
2593,117
2593,118
2608,124
2608,118
2624,119
2624,123
2624,118
2640,114
2640,119
2640,124
2655,114
2655,119
2671,122
2671,121
2671,106
2687,117
2687,121
2702,116
2702,114
2702,116
2718,122
2718,113
2733,126
2733,113
2733,120
2749,112
2749,125
2749,121
2765,121
2765,118
2780,117
2780,116
2780,123
2796,120
2796,111
2811,114
2811,116
2811,111
2827,120
2827,121
2827,120
2843,116
2843,125
2858,116
2858,114
2858,113
2874,125
2874,117
2890,115
2890,123
2890,124
2905,123
2905,118
2905,123
2921,124
2921,126
2936,118
2936,120
2936,124
2952,120
2952,125
2968,119
2968,120
2968,116
2983,115
2983,114
2999,120
2999,124
2999,118
3015,122
3015,115
3015,118
3030,125
3030,118
3046,125
3046,118
3046,114
3061,123
3061,122
3061,119
3077,124
3077,118
3093,123
3093,121
3093,116
3108,122
3108,117
3124,113
3124,126
3124,120
3140,125
3140,121
3140,118
3155,126
3155,124
3171,126
3171,119
3171,120
3186,124
3186,122
3202,124
3202,118
3202,111
3218,126
3218,126
3233,114
3233,125
3233,126
3249,125
3249,123
3249,122
3264,122
3264,123
3280,114
3280,116
3280,117
3296,124
3296,116
3311,115
3311,128
3311,121
3327,121
3327,126
3327,126
3343,122
3343,124
3358,122
3358,119
3358,120
3374,117
3374,123
3389,120
3389,119
3389,118
3405,118
3405,124
3421,118
3421,128
3421,124
3436,128
3436,128
3436,122
3452,122
3452,126
3468,128
3468,131
3468,126
3483,124
3483,128
3499,130
3499,119
3499,118
3514,127
3514,118
3514,125
3530,118
3530,126
3546,117
3546,119
3546,117
3561,121
3561,128
3577,124
3577,120
3577,118
3593,121
3593,125
3593,128
3608,130
3608,130
3624,119
3624,131
3624,123
3639,124
3639,125
3639,118
3655,122
3655,129
3671,132
3671,120
3671,127
3686,119
3686,127
3702,126
3702,119
3702,124
3718,126
3718,124
3733,130
3733,131
3733,122
3749,131
3749,123
3749,120
3764,123
3764,121
3780,130
3780,129
3780,132
3796,121
3796,126
3811,122
3811,130
3811,131
3827,125
3827,127
3827,132
3842,132
3842,122
3858,122
3858,124
3858,122
3874,131
3874,118
3889,123
3889,121
3889,122
3905,122
3905,133
3921,123
3921,129
3921,133
3936,133
3936,128
3936,124
3952,129
3952,128
3967,133
3967,126
3967,126
3983,124
3983,131
3999,122
3999,130
3999,128
4014,125
4014,126
4014,134
4030,132
4030,132
4046,131
4046,124
4046,124
4061,122
4061,132
4077,127
4077,131
4077,124
4092,137
4092,135
4092,134
4108,128
4108,135
4124,132
4124,123
4124,132
4139,125
4139,135
4155,132
4155,128
4155,130
4171,129
4171,125
4171,130
4186,133
4186,128
4202,125
4202,126
4202,138
4217,127
4217,132
4233,134
4233,136
4233,136
4249,130
4249,138
4249,135
4264,138
4264,133
4280,136
4280,136
4280,129
4295,128
4295,128
4311,133
4311,132
4311,128
4327,130
4327,137
4327,122
4342,139
4342,126
4358,126
4358,134
4358,130
4374,135
4374,126
4389,138
4389,134
4389,138
4405,134
4405,129
4420,139
4420,128
4420,131
4436,132
4436,133
4436,138
4452,141
4452,135
4467,135
4467,128
4467,132
4483,132
4483,130
4499,131
4499,137
4499,137
4514,134
4514,137
4514,133
4530,136
4530,129
4545,129
4545,132
4545,134
4561,139
4561,137
4577,137
4577,128
4577,132
4592,138
4592,130
4592,129
4608,137
4608,130
4624,137
4624,139
4624,140
4639,128
4639,140
4655,133
4655,138
4655,132
4670,130
