Time,Values
0,301
5,26
10,27
14,29
19,16
24,14
29,12
32,9
36,8
40,9
44,10
49,12
55,15
58,12
63,16
68,23
73,21
78,32
84,34
88,30
92,36
97,38
102,39
107,49
112,45
118,56
123,53
126,59
131,62
137,60
141,62
146,61
152,70
157,73
161,76
165,75
170,73
175,79
181,77
186,72
190,68
195,74
199,76
205,71
209,60
214,60
219,64
225,64
229,56
234,56
238,61
243,62
248,54
253,53
259,60
263,60
267,58
272,60
278,65
282,58
288,65
293,68
298,65
302,69
306,67
312,58
316,60
321,65
326,57
331,68
336,67
340,68
346,69
351,68
355,58
361,68
366,60
370,63
374,66
379,57
384,58
389,64
394,66
400,69
404,65
408,66
414,59
418,62
423,60
428,57
434,61
439,56
442,56
448,67
453,63
458,67
462,57
467,59
472,66
476,61
481,64
485,57
491,59
497,60
501,53
506,67
511,66
515,62
520,55
525,59
530,61
535,54
541,56
545,57
549,55
554,55
560,60
564,56
569,58
574,62
579,56
583,64
588,59
592,62
597,59
602,55
607,58
613,59
617,55
622,57
627,58
632,56
637,61
642,55
647,59
652,60
657,57
661,52
666,53
672,60
677,60
681,56
686,61
690,55
695,56
700,52
705,53
711,52
715,62
720,61
725,58
729,58
734,53
739,61
744,58
750,55
754,60
759,62
763,59
768,54
773,59
778,62
784,53
789,58
794,62
797,55
802,58
808,56
811,63
817,55
822,60
827,64
832,58
836,56
841,66
846,65
851,65
856,57
862,60
865,56
871,56
876,67
880,60
886,69
890,65
896,58
900,60
904,65
910,68
915,58
918,60
925,59
929,69
934,59
938,68
944,68
949,70
954,71
958,69
963,66
968,70
972,65
977,73
982,73
987,61
992,70
998,65
1003,71
1006,65
1011,74
1016,70
1022,74
1026,66
1031,62
1036,66
1040,66
1045,71
1051,69
1055,69
1061,74
1065,74
1070,66
1075,65
1079,75
1084,70
1089,74
1094,68
1099,70
1104,78
1110,70
1114,78
1118,72
1123,73
1129,73
1133,77
1138,70
1143,74
1147,77
1152,75
1157,73
1162,72
1167,77
1173,77
1177,70
1181,69
1186,77
1191,72
1196,74
1201,71
1207,75
1211,75
1216,73
1221,73
1225,76
1230,70
1235,72
1240,76
1245,79
1251,76
1255,80
1259,78
1264,72
1269,72
1274,72
1279,73
1285,81
1289,80
1293,80
1298,84
1304,72
1308,76
1314,81
1318,80
1322,80
1327,76
1333,78
1338,77
1342,75
1347,74
1352,80
1357,80
1361,80
1367,71
1371,76
1376,76
1381,79
1386,77
1391,68
1395,70
1400,77
1405,73
1410,66
1415,73
1421,73
1425,66
1429,70
1434,73
1439,68
1444,60
1450,61
1454,64
1459,60
1463,62
1468,61
1473,58
1478,59
1483,60
1488,64
1493,62
1499,66
1502,65
1508,66
1512,69
1517,70
1522,71
1527,67
1532,72
1536,64
1541,62
1546,71
1552,67
1556,69
1562,69
1566,64
1570,65
1575,72
1580,73
1585,70
1590,71
1594,66
1599,70
1603,74
1610,68
1614,67
1619,65
1624,70
1629,69
1634,71
1638,65
1643,65
1648,65
1653,74
1658,70
1663,66
1668,68
1673,70
1678,69
1682,76
1687,75
1693,78
1697,74
1703,69
1707,75
1712,75
1717,72
1722,67
1727,75
1731,70
1736,74
1742,67
1745,80
1751,72
1756,78
1760,69
1765,73
1770,68
1775,78
1779,76
1785,71
1790,75
1794,77
1799,70
1805,76
1809,64
1813,68
1818,71
1824,71
1829,70
1833,76
1838,76
1843,77
1848,71
1852,78
1857,76
1863,71
1867,71
1872,78
1877,76
1882,71
1886,72
1891,67
1896,69
1901,74
1907,67
1911,70
1916,69
1920,68
