Time,Values
0,0
5,70
9,70
14,73
19,66
24,57
29,58
34,66
38,64
44,61
48,65
52,66
57,61
63,71
68,71
73,69
78,76
82,75
87,73
92,85
97,75
102,75
107,84
111,82
117,90
121,82
126,93
131,89
136,91
141,94
145,88
151,98
156,95
160,97
165,98
170,92
175,88
179,96
185,98
190,91
194,93
199,89
204,93
209,93
214,96
219,88
224,89
228,96
234,92
238,92
243,91
248,98
253,98
258,93
262,96
268,98
272,97
277,92
282,90
287,99
293,101
298,95
303,89
308,97
314,101
319,89
324,99
329,98
333,93
338,97
343,90
348,99
353,99
358,96
363,99
368,93
372,92
378,100
383,91
388,98
393,91
399,102
405,102
410,90
415,94
421,101
427,101
432,90
437,93
442,94
446,93
451,99
456,94
461,89
466,94
472,100
478,100
483,92
488,92
493,89
499,100
504,90
508,97
513,93
518,97
523,98
528,91
533,91
538,98
543,90
547,96
552,90
557,95
562,93
567,98
572,93
577,97
582,94
586,99
590,93
596,96
601,100
607,97
613,100
618,91
623,91
628,93
633,90
637,97
642,98
647,94
652,90
657,99
662,92
667,96
672,90
676,97
680,98
685,97
690,88
696,98
701,93
706,93
711,95
716,90
720,91
725,97
730,88
735,91
741,101
746,89
751,93
756,92
760,94
764,99
770,96
775,94
779,93
785,92
790,92
795,92
800,90
804,89
809,99
814,91
819,88
823,99
829,97
834,95
839,94
842,94
848,88
854,100
859,90
865,100
870,88
875,92
880,90
885,89
890,98
894,92
901,100
905,98
910,88
915,90
920,86
925,94
930,93
935,87
940,96
944,94
949,98
954,89
959,88
964,90
969,98
974,92
979,98
983,93
988,89
993,90
998,96
1003,96
1008,97
1013,96
1017,97
1022,99
1027,98
1033,100
1038,98
1044,100
1049,96
1053,94
1059,88
1064,98
1069,94
1073,94
1078,94
1083,94
1088,93
1093,94
1098,88
1103,96
1108,99
1112,93
1117,86
1122,98
1127,96
1132,98
1138,100
1143,89
1148,87
1153,98
1157,93
1162,96
1167,91
1172,96
1177,98
1182,92
1187,96
1192,91
1196,89
1201,93
1206,86
1211,88
1216,96
1221,91
1227,90
1231,87
1235,90
1241,87
1247,88
1250,92
1256,93
1260,91
1265,89
1270,90
1274,96
1280,87
1284,92
1289,97
1294,86
1299,98
1304,97
1310,100
1315,94
1319,95
1325,90
1329,93
1334,97
1339,97
1345,100
1350,92
1355,100
1360,97
1365,98
1370,92
1374,90
1381,88
1385,94
1391,93
1395,94
1400,97
1405,94
1411,97
1415,88
1420,94
1424,86
1429,97
1433,91
1439,99
1444,93
1449,92
1454,92
1457,89
1462,87
1468,99
1472,92
1478,88
1483,88
1487,89
1492,92
1497,98
1502,88
1506,89
1511,88
1516,88
1521,90
1526,95
1530,90
1535,89
1540,88
1545,97
1550,87
1555,88
1560,90
1566,99
1572,100
1576,93
1581,89
1586,91
1591,87
1596,99
1601,98
1606,94
1611,90
1615,94
1620,94
1625,99
1630,98
1635,92
1640,98
1645,96
1650,94
1654,93
1659,92
1664,89
1669,85
1674,94
1679,87
1684,89
1689,96
1693,96
1698,97
1703,90
1708,91
1713,96
1718,98
1723,94
1728,94
1732,89
1737,96
1743,90
1747,93
1752,88
1757,97
1762,96
1767,92
1771,90
1776,96
1781,94
1786,88
1792,99
1796,92
1801,86
1806,87
1809,92
1816,100
1821,88
1826,90
1830,96
1835,88
1840,91
1845,93
1851,90
1855,91
1859,95
1866,97
1869,96
1874,94
1881,86
1884,91
1890,96
1897,95
1898,92
1905,91
1911,91
1915,89
1918,97
1923,94
1929,98
1933,92
1938,97
1942,93
1948,98
1953,90
1958,94
1964,93
1968,96
1972,88
1977,93
1982,88
1987,87
1992,92
1997,94
2002,92
2008,95
2011,95
2016,90
2021,93
2026,92
2031,95
2036,94
2043,96
2046,86
2050,98
2056,89
2060,95
2065,94
2070,86
2075,97
2080,91
2086,88
2089,92
2095,97
2099,87
2104,93
2109,90
2116,88
2120,97
2124,90
2129,91
2133,90
2138,97
2143,92
2148,90
2153,96
2158,94
2163,97
2170,90
2172,93
2177,98
2181,99
2187,97
2193,87
2197,98
2204,97
2205,88
2214,89
2218,89
2223,89
2227,96
2230,87
2235,93
2242,91
2244,94
2249,90
2254,89
2259,94
2264,97
2269,86
2274,88
2279,88
2284,98
2290,87
2295,98
2298,95
2303,86
2309,91
2314,90
2319,98
2323,87
2328,85
2333,90
2338,87
2343,87
2348,89
2353,88
2357,93
2362,96
2367,86
2372,97
2377,98
2382,97
2387,88
2392,94
2396,88
2401,90
2406,94
2411,88
2416,99
2421,88
2429,89
2431,90
2435,91
2440,93
2445,89
2450,98
2455,96
2460,98
2466,97
2471,96
2474,92
2479,94
2484,89
2489,88
2494,89
2499,96
2504,91
2509,97
2513,87
2518,92
2523,90
2529,89
2533,86
2539,95
2544,96
2548,87
2552,98
2556,91
2561,89
2566,96
2571,87
2576,96
2581,90
2586,88
2590,89
2595,93
2600,90
2605,98
2610,88
2615,92
2620,93
2625,95
2631,89
2635,86
2639,94
2644,98
2649,96
2654,90
2659,94
2664,96
2668,88
2676,87
2680,98
2684,96
2689,90
2695,98
2701,93
2706,96
2708,93
2713,90
2718,87
2723,96
2728,91
2733,93
2738,87
2743,91
2747,97
2752,87
2757,98
2763,89
2768,96
2773,97
2778,89
2783,100
2788,89
2793,86
2798,91
2802,93
2807,88
2812,87
2817,88
2822,95
2827,93
2831,93
2836,89
2841,91
2846,94
2853,97
2858,96
2863,94
2868,91
2870,94
2876,92
2880,87
2885,91
2890,85
2895,89
2900,88
2905,98
2909,94
2914,92
2919,89
2924,96
2929,98
2933,97
2938,88
2943,93
2947,91
2952,90
2957,94
2962,93
2967,92
2972,90
2977,90
2982,88
2986,97
2994,85
2999,93
3003,96
3007,92
3014,94
3018,88
3022,91
3027,86
3032,87
3037,98
3041,92
3046,90
3052,87
3057,95
3062,98
3066,94
3070,91
3075,93
3081,98
3085,98
3090,93
3095,88
3100,92
3105,95
3109,96
3114,98
3119,92
3124,88
3129,96
3134,94
3139,98
3143,88
3148,93
3153,89
3158,91
3165,97
3170,91
3174,97
3178,96
3183,88
3187,88
3192,94
3197,92
3204,94
3208,100
3213,91
3218,97
3223,98
3227,88
3232,94
3237,97
3242,93
3247,95
3252,92
3257,94
3262,98
3266,93
3272,100
3277,97
3282,96
3287,98
3292,98
3297,87
3302,96
3306,87
3310,90
3315,95
3321,100
3326,90
3331,94
3336,90
3341,99
3346,89
3351,93
3357,94
3362,91
3368,91
3372,94
3376,94
3382,89
3387,92
3390,88
3394,94
3399,90
3404,99
3410,96
3414,98
3419,99
3424,93
3429,97
3434,92
3438,92
3444,93
3449,90
3454,90
3459,95
3465,100
3470,92
3475,89
3480,95
3484,93
3489,97
3494,94
3499,89
3504,91
3509,93
3514,89
3520,93
3523,91
3528,98
3537,89
3539,100
3545,93
3553,98
3556,90
3560,96
3583,88
3583,89
3583,94
3583,92
3584,98
3588,94
3596,96
3599,98
3604,98
3610,99
3614,94
3617,99
3626,92
3628,88
3634,88
3638,96
3642,98
3646,98
3652,92
3656,92
3661,97
3666,93
3671,91
3676,93
3680,90
3684,88
3689,88
3694,95
3699,89
3705,100
3710,96
3715,98
3720,91
3725,94
3730,97
3734,90
3739,92
3744,90
3749,89
3755,96
3759,97
3764,99
3771,87
3773,99
3778,99
3783,93
3789,100
3795,90
3799,93
3808,100
3811,95
3817,100
3822,93
3827,90
3832,91
3836,92
3841,98
3846,93
3851,93
3856,99
3861,96
3866,97
3871,99
3875,98
3880,94
3886,98
3891,98
3895,88
3900,94
3905,90
3910,91
3914,93
3919,96
3925,100
3931,90
3936,96
3943,100
3948,94
3952,90
3956,93
3964,93
3965,91
3972,89
3976,90
3981,91
3986,94
3990,99
3997,87
4001,92
4004,97
4012,98
4015,97
4019,90
4025,87
4030,99
4035,101
4043,101
4046,90
4051,98
4056,98
4060,97
4064,96
4070,98
4075,91
4080,91
4086,97
4090,98
4095,96
4098,94
4103,98
4109,96
4114,90
4119,90
4124,93
4129,93
4134,101
4143,94
4146,93
4151,103
4163,100
4163,96
4167,90
4170,92
4175,93
4181,93
4186,91
4197,94
4197,93
4200,96
4205,93
4213,93
4217,101
4223,100
4227,90
4233,101
4238,97
4243,91
4248,96
4253,93
4259,102
4266,100
4273,103
4278,100
4284,92
4288,98
4295,92
4298,89
4303,94
4308,100
4313,101
4318,91
4323,98
4331,101
4334,89
4340,100
4345,91
4350,97
4355,94
4359,91
4364,92
4370,102
4376,99
4380,95
4385,90
4391,90
4395,93
4400,98
4405,96
4409,95
4417,100
4421,101
4426,101
4432,91
4437,101
4442,92
4448,101
4453,92
4458,98
4464,102
4471,91
4474,97
4479,93
4485,96
4490,98
4494,95
4501,103
4504,97
4509,98
4514,99
4519,91
4525,94
4529,89
4535,100
4541,97
4546,88
4551,91
4554,99
4561,103
4566,96
4571,97
4576,93
4581,96
4588,94
4592,100
4597,90
4601,92
4606,93
4611,90
4616,91
4622,102
4628,100
4633,98
4638,92
4643,97
4649,100
4655,98
4658,93
4663,95
4668,92
4674,100
4679,92
4684,94
4689,92
4696,102
4700,93
4705,94
4711,101
4716,98
4720,93
4727,104
4732,96
4736,92
4742,104
4750,103
4753,94
4759,98
4763,91
4768,90
4774,98
4779,92
4785,93
4787,99
4793,90
4798,91
4802,103
4808,99
4813,100
4819,102
4825,100
4831,102
4836,94
4841,95
4849,92
4852,93
4856,94
4861,96
4867,99
4870,99
4876,99
4881,93
4886,100
4891,92
4899,102
4902,96
4908,102
4914,102
4919,91
4924,96
4929,94
4936,100
4940,94
4946,103
4951,92
4957,102
4963,94
4968,92
4973,99
4980,102
4984,105
4990,97
4995,100
5001,106
5006,91
5012,105
5018,100
5024,102
5029,92
5034,94
5039,95
5045,102
5050,99
5054,98
5060,106
5066,102
5072,100
5077,94
5083,101
5088,98
5093,97
5098,97
5105,102
5112,103
5115,98
5120,99
5126,101
5132,105
5138,105
5143,95
5150,107
5156,107
5160,96
5165,97
5171,94
5173,99
5180,101
5186,100
5192,97
5197,97
5202,106
5208,106
5213,102
5220,100
5230,108
5231,98
5236,104
5247,98
5247,96
5253,106
5306,109
5315,107
5317,100
5317,104
5317,107
5318,108
5323,103
5324,108
5325,104
5326,105
5337,98
5362,110
5362,104
5363,108
5365,99
5365,108
5366,100
5366,108
5367,111
5372,106
5378,106
5385,109
5393,102
5397,102
5402,106
5408,102
5414,108
5420,101
5427,101
5432,102
5438,105
5444,100
5451,107
5460,106
5463,111
5471,101
5475,104
5482,110
5486,107
5499,106
5499,106
