Time,Values
0,0
5,48
9,52
14,43
20,44
25,36
30,30
34,32
39,32
44,31
49,36
54,40
59,35
64,36
68,39
73,37
78,40
83,44
88,45
93,46
98,51
103,44
107,45
112,51
117,53
122,52
127,46
132,50
137,47
141,56
146,57
151,56
155,53
161,58
166,53
171,52
175,59
180,53
185,56
190,50
195,57
200,58
205,56
210,60
214,54
219,63
224,54
229,56
234,54
239,60
244,61
249,62
253,62
258,58
263,60
268,55
273,64
278,58
283,56
287,60
292,56
296,64
302,56
307,62
311,61
317,56
321,53
326,55
331,60
336,58
341,60
346,64
351,59
356,56
359,59
365,58
370,62
374,56
380,56
385,65
390,61
394,62
399,62
404,64
409,61
414,55
419,55
424,57
429,62
433,65
438,59
443,58
448,55
453,64
458,56
463,56
467,65
472,60
477,62
482,57
487,62
492,58
497,59
502,61
506,60
511,64
516,56
521,56
526,64
531,60
536,61
540,61
545,65
550,60
555,61
560,66
564,66
569,58
574,56
579,66
584,62
589,56
594,63
599,66
604,60
609,60
613,62
618,65
623,61
628,60
633,55
638,55
643,60
647,66
652,66
657,62
662,64
667,55
672,57
676,64
682,58
686,65
691,62
696,66
701,62
706,58
711,59
716,61
720,61
725,59
730,61
735,67
740,57
745,60
750,64
755,61
759,64
764,63
769,66
774,57
779,57
784,59
789,61
793,55
798,62
803,65
808,61
813,58
818,61
823,57
828,62
832,64
837,58
842,64
846,65
852,60
857,61
862,63
866,65
871,58
876,56
880,62
886,55
891,62
895,59
900,61
905,64
910,63
915,53
920,58
925,60
930,58
935,65
939,60
944,58
948,60
954,54
959,58
964,62
969,58
973,57
978,66
983,61
988,64
993,56
998,60
1003,58
1007,57
1012,65
1017,62
1021,55
1027,61
1032,57
1037,60
1042,62
1045,61
1050,65
1056,64
1061,58
1066,55
1071,61
1076,57
1081,56
1085,64
1090,59
1095,55
1100,64
1105,58
1110,53
1115,54
1119,55
1124,64
1129,61
1134,60
1139,58
1144,57
1149,59
1154,58
1158,62
1162,65
1167,55
1173,63
1178,56
1182,60
1188,62
1192,58
1196,59
1201,60
1207,56
1211,60
1217,62
1222,65
1227,58
1231,64
1236,61
1241,54
1246,65
1250,56
1256,62
1261,61
1265,58
1269,58
1274,60
1280,57
1285,62
1290,61
1295,58
1300,64
1304,62
1309,60
1314,57
1319,56
1324,64
1329,55
1334,61
1338,64
1343,58
1348,59
1353,60
1358,55
1363,64
1368,57
1373,65
1377,60
1382,55
1387,59
1392,54
1397,55
1402,58
1407,54
1411,54
1416,64
1421,57
1426,56
1431,54
1436,64
1441,60
1446,61
1450,56
1455,58
1460,54
1465,56
1470,64
1475,65
1480,66
1484,62
1489,61
1494,54
1499,60
1504,56
1509,58
1514,63
1519,56
1523,58
1528,55
1533,58
1538,60
1542,57
1548,59
1552,65
1557,65
1561,64
1566,57
1572,61
1577,57
1581,62
1586,65
1592,57
1596,58
1600,62
1606,62
1610,62
1616,53
1620,61
1625,55
1629,64
1635,61
1640,55
1645,62
1650,62
1655,64
1660,60
1664,58
1669,61
1674,62
1679,58
1684,58
1689,59
1694,57
1699,57
1703,56
1708,60
1713,56
1718,54
1723,62
1728,59
1733,57
1737,59
1741,58
1746,66
1752,62
1757,57
1761,58
1766,61
1772,66
1776,62
1780,60
1785,60
1791,65
1795,59
1801,62
1806,60
1810,61
1815,62
1820,60
1825,54
1830,56
1835,63
1840,57
1845,65
1848,55
1853,62
1859,61
1863,59
1869,64
1874,64
1879,58
1883,58
1887,66
1893,58
1898,63
1902,64
1908,61
1913,60
1918,57
1922,62
1927,56
1932,60
1937,63
1942,63
1946,60
1952,61
1955,55
1961,62
1966,65
1971,61
1976,60
1980,61
1985,61
1990,62
1995,55
2000,59
2005,55
2010,54
2015,65
2020,61
2025,64
2029,60
2034,56
2039,65
2044,55
2049,61
2054,54
2059,61
2064,64
2068,64
2073,64
2078,60
2083,59
2088,60
2093,54
2098,56
2102,62
2107,57
2112,61
2117,62
2122,60
2127,59
2132,66
2137,58
2141,58
2146,61
2151,62
2156,58
2161,64
2166,55
2171,60
2175,56
2180,55
2185,56
2190,65
2195,61
2200,61
2205,60
2210,60
2214,65
2219,64
2224,62
2229,65
2234,56
2239,56
2244,61
2248,64
2253,55
2258,61
2263,65
2268,60
2273,65
2278,60
2283,60
2287,62
2292,59
2297,65
2302,55
2307,61
2312,56
2317,64
2321,64
2326,61
2331,65
2336,62
2341,63
2346,62
2351,64
2356,62
2360,58
2365,57
2369,63
2375,64
2380,62
2385,55
2390,55
2394,58
2398,62
2404,59
2408,57
2414,56
2419,58
2424,66
2429,61
2433,65
2438,61
2443,58
2448,66
2453,66
2458,65
2463,66
2467,64
2472,64
2476,58
2482,66
2487,60
2492,63
2497,60
2501,66
2506,57
2511,65
2516,63
2521,66
2526,62
2531,62
2536,54
2540,63
2545,55
2549,62
2554,66
2560,65
2564,57
2570,58
2574,61
2578,55
2584,65
2589,66
2594,61
2599,58
2604,56
2609,57
2613,62
2618,65
2623,63
2628,60
2633,57
2638,58
2643,65
2647,63
2652,55
2657,58
2662,65
2667,65
2672,61
2677,54
2682,56
2686,56
2691,62
2696,56
2701,58
2706,64
2711,60
2716,61
2721,62
2725,66
2730,58
2735,59
2740,60
2745,55
2750,61
2755,64
2759,65
2764,65
2769,59
2774,62
2779,54
2784,62
2789,60
2794,63
2798,65
2803,58
2808,60
2812,60
2818,62
2823,58
2828,60
2832,59
2837,60
2842,62
2847,55
2852,62
2857,61
2862,57
2867,54
2871,63
2875,56
2881,55
2886,61
2891,66
2896,65
2901,61
2905,54
2910,63
2915,61
2920,58
2925,60
2930,62
2935,55
2940,57
2944,65
2949,58
2954,65
2959,56
2963,62
2969,59
2974,64
2978,64
2982,64
2987,62
2992,60
2997,59
3003,57
3008,60
3013,56
3017,62
3022,59
3027,65
3032,60
3037,64
3042,64
3047,62
3051,64
3056,62
3061,56
3066,64
3071,58
3076,54
3081,56
3085,60
3090,55
3095,57
3100,64
3105,59
3110,64
3115,57
3120,59
3124,58
3129,65
3134,58
3139,57
3144,54
3149,62
3154,66
3158,60
3163,59
3168,54
3173,61
3178,58
3183,61
3188,57
3193,58
3197,55
3202,65
3207,58
3212,62
3217,65
3222,65
3227,65
3231,65
3236,60
3241,60
3246,66
3251,66
3256,62
3261,56
3265,60
3270,55
3275,65
3280,66
3285,56
3290,62
3295,59
3300,54
3304,62
3309,65
3314,67
3319,59
3324,58
3328,65
3334,57
