Time,Values
0,379
5,86
9,79
14,88
19,76
24,70
29,74
34,61
39,70
43,66
49,71
54,72
58,69
63,71
68,70
72,74
77,80
82,84
87,83
92,87
97,81
102,80
106,90
112,90
116,88
122,83
127,82
132,92
137,86
141,93
145,88
151,91
156,95
160,93
166,98
171,89
175,95
180,99
185,91
190,98
194,98
200,94
204,91
210,101
216,93
221,101
226,94
232,102
237,97
243,100
249,100
255,101
259,99
265,103
271,92
275,97
280,99
286,99
291,96
296,90
300,91
304,93
310,100
316,100
321,90
326,93
332,102
338,92
342,99
348,91
352,99
358,102
363,96
368,96
374,104
380,101
385,98
391,104
396,98
401,91
406,92
412,102
417,93
423,101
428,102
434,91
439,93
445,102
450,101
456,98
461,101
466,94
471,95
477,100
482,94
487,101
492,93
498,102
503,98
508,99
513,98
519,96
524,91
529,93
533,94
538,92
543,102
548,94
554,102
559,99
564,98
570,93
574,99
579,92
584,93
591,100
594,91
601,101
605,99
610,98
616,103
621,91
625,98
631,95
637,96
641,99
646,93
651,91
655,92
660,92
665,97
670,91
676,102
682,97
687,98
692,101
696,99
703,101
707,95
714,102
718,96
724,98
728,97
734,95
739,94
743,99
747,95
755,100
758,98
763,91
768,99
774,103
780,93
784,95
790,102
795,90
800,99
806,91
809,92
815,95
821,102
825,93
831,100
837,97
841,96
847,102
853,98
858,102
864,104
869,93
874,93
880,92
883,96
888,92
893,96
898,94
904,98
908,98
913,93
919,92
924,100
931,101
934,92
939,95
944,97
950,91
954,97
959,98
964,95
970,94
975,102
979,98
984,96
990,96
994,98
1000,99
1005,96
1009,96
1015,95
1021,100
1026,101
1031,93
1036,91
1041,99
1046,94
1051,97
1056,101
1062,102
1069,104
1074,91
1080,104
1085,98
1089,91
1095,100
1102,100
1107,101
1112,92
1118,100
1122,96
1127,99
1133,94
1138,103
1144,102
1150,92
1155,101
1162,101
1166,93
1172,100
1178,93
1182,97
1188,98
1193,102
1199,96
1203,96
1208,99
1213,100
1219,97
1223,97
1229,92
1234,97
1238,99
1245,102
1250,105
1256,102
1262,101
1268,94
1273,102
1279,96
1285,102
1291,101
1295,96
1302,102
1307,102
1311,94
1316,93
1322,100
1327,98
1332,93
1337,92
1342,99
1347,96
1354,101
1359,100
1366,104
1371,94
1374,93
1378,98
1383,94
1390,98
1395,92
1401,102
1405,98
1410,92
1416,102
1421,99
1427,100
1434,104
1440,101
1445,100
1450,99
1457,103
1460,91
1465,98
1471,93
1476,100
1483,101
1488,93
1492,94
1498,94
1502,97
1508,104
1513,97
1518,96
1523,103
1529,94
1535,100
1540,96
1544,99
1549,96
1555,102
1560,95
1567,100
1572,98
1576,96
1582,96
1586,94
1592,104
1596,93
1603,102
1608,92
1612,92
1618,96
1624,102
1630,102
1636,102
1641,93
1647,100
1652,94
1657,98
1662,94
1665,92
1671,92
1675,98
1680,96
1687,102
1692,103
1698,97
1703,103
1708,98
1714,104
1720,93
1724,94
1730,93
1733,96
1738,96
1744,104
1751,102
1755,97
1761,105
1766,93
1772,100
1778,100
1784,104
1789,94
1795,104
1802,102
1807,93
1811,96
1818,100
1822,97
1828,93
1834,104
1840,100
1845,104
1851,91
1856,102
1862,98
1868,101
1874,105
1879,92
1883,97
1888,101
1895,105
1901,103
1905,96
1911,93
1915,99
1920,96
1925,96
1931,100
1937,96
1941,97
1948,102
1952,97
1958,101
1965,102
1970,99
1975,103
1981,100
1985,94
1991,102
1999,101
2003,96
2007,94
2014,101
2019,96
2024,102
2030,97
2034,92
2039,92
2045,100
2050,98
2055,92
2059,94
2064,94
2070,105
2075,97
2080,98
2086,104
2092,103
2099,100
2104,102
2110,100
2116,103
2122,104
2127,97
2133,102
2139,98
2144,102
2151,102
2155,97
2161,96
2166,100
2171,99
2177,102
2182,96
2187,94
2193,104
2198,92
2204,102
2208,92
2216,100
2220,98
2225,98
2229,96
2234,94
2239,98
2244,97
2249,96
2254,94
2261,102
2265,94
2270,99
2274,93
2281,103
2285,95
2290,94
2295,94
2300,97
2306,96
2311,105
2316,94
2320,100
2326,98
2333,102
2337,98
2342,96
2348,105
2355,101
2359,97
2366,104
2371,94
2376,101
2382,102
2389,103
2393,94
2397,95
2402,97
2408,96
2412,97
2417,99
2422,99
2427,97
2432,97
2437,94
2442,99
2449,103
2455,101
2458,98
2464,98
2469,94
2473,98
2479,103
2485,102
2491,99
2497,106
2502,92
2507,105
2512,97
2519,104
2524,100
2530,95
2534,96
2540,102
2546,102
2552,103
2557,96
2563,104
2569,98
2574,106
2578,93
2583,96
2589,102
2595,100
2601,102
2608,102
2612,97
2618,98
2624,101
2628,97
2633,97
2638,98
2644,104
2649,96
2655,104
2660,97
2665,99
2671,105
