Time,Values
0,425
4,421
12,421
17,424
23,424
30,426
35,419
41,420
47,419
54,427
60,422
65,422
71,424
78,426
83,426
88,425
94,426
100,426
106,424
112,426
119,425
124,423
131,425
136,422
141,421
149,425
155,420
160,425
167,418
172,426
178,425
185,424
191,425
196,425
202,420
208,421
215,419
220,420
225,420
232,425
237,420
244,424
250,425
255,426
261,425
267,424
273,421
279,420
285,420
291,425
297,424
303,420
309,420
315,420
321,426
327,421
333,420
339,425
345,425
351,420
357,419
362,417
368,424
375,419
380,421
386,425
392,424
398,425
404,422
411,420
416,419
422,418
428,426
435,420
441,425
447,421
453,419
459,424
464,425
470,421
477,424
483,421
487,421
494,424
499,421
505,425
511,418
518,420
524,421
529,425
535,424
541,426
547,420
554,424
559,418
565,421
571,425
578,419
584,425
589,419
595,426
601,422
608,420
613,425
620,419
625,419
630,420
636,421
642,424
648,419
655,426
661,420
666,422
672,420
678,421
685,425
690,421
696,420
703,420
709,425
715,424
721,420
727,424
732,418
738,423
745,418
750,426
757,423
763,420
767,426
773,424
779,424
785,419
791,424
798,424
803,426
810,425
815,418
821,424
827,425
834,426
839,421
845,424
851,422
857,425
863,418
869,419
876,426
882,424
887,426
894,425
899,422
905,424
911,425
917,424
922,426
928,422
935,426
940,419
946,420
952,425
958,424
965,420
970,420
977,423
982,424
989,420
994,426
1001,418
1005,425
1013,419
1018,423
1025,425
1030,420
1037,425
1042,426
1048,425
1054,425
1061,424
1066,425
1071,421
1078,422
1083,425
1089,423
1095,421
1101,420
1107,420
1114,424
1120,419
1125,419
1132,425
1138,420
1143,418
1150,420
1155,420
1161,424
1168,426
1173,418
1180,419
1186,425
1191,419
1198,424
1204,419
1208,421
1215,420
1221,425
1227,420
1232,418
1238,425
1245,420
1249,419
1256,421
1262,426
1269,424
1275,423
1281,426
1286,420
1293,418
1299,425
1304,426
1310,424
1317,424
1323,424
1328,426
1334,420
1340,424
1345,424
1351,419
1357,424
1363,425
1369,426
1376,419
1381,424
1388,419
1393,425
1399,418
1405,423
1411,423
1418,419
1424,423
1429,420
1435,421
1442,420
1447,420
1453,423
1459,418
1466,419
1472,425
1477,424
1484,418
1488,419
1494,422
1500,426
1507,417
1513,424
1517,425
1525,426
1530,425
1537,419
1542,420
1548,425
1555,424
1560,420
1566,424
1572,424
1578,418
1584,419
1590,417
1596,426
1603,423
1608,418
1615,418
1620,423
1625,426
1631,425
1637,426
1644,426
1649,421
1656,420
1661,425
1667,424
1673,422
1679,424
1685,421
1692,424
1697,419
1703,424
1709,420
1715,419
1721,424
1727,424
1734,425
1740,420
1745,425
1751,420
1755,421
1762,425
1768,424
1775,418
1780,419
1786,418
1793,419
1798,423
1804,425
1810,422
1816,419
1822,425
1828,425
1834,425
1840,418
1847,424
1852,425
1859,425
1864,420
1870,419
1876,426
1882,422
1888,425
1893,424
