Time,Values
0,50
5,45
10,46
15,46
20,40
25,32
29,35
34,30
39,24
44,23
49,34
54,28
59,36
63,33
68,37
73,30
78,37
83,41
88,40
93,34
97,46
102,40
107,41
112,44
117,44
122,46
127,48
131,46
136,44
141,45
146,44
151,52
156,44
161,44
165,46
170,52
175,49
180,50
185,56
190,45
195,49
198,52
204,46
209,55
214,51
219,50
224,48
229,46
233,49
237,48
243,49
247,48
253,59
258,46
262,46
266,47
271,49
276,53
282,48
286,49
291,48
296,49
302,50
306,51
311,52
316,47
321,50
326,48
331,50
336,46
340,49
345,48
350,49
355,47
360,52
365,51
370,50
374,50
379,50
384,48
389,56
394,52
398,50
404,51
408,45
413,46
418,48
423,51
427,46
433,50
438,48
442,51
447,46
452,47
457,53
462,51
467,56
471,45
476,49
481,48
486,52
491,52
495,53
501,51
506,45
511,57
514,47
520,50
525,50
529,49
535,55
540,50
545,45
548,48
554,49
558,54
564,48
569,49
574,48
579,52
583,52
588,53
593,45
597,52
603,50
608,50
613,49
617,52
622,47
627,52
632,51
637,48
642,50
647,50
652,54
656,52
661,50
666,50
671,52
676,47
680,48
686,54
689,50
694,50
700,47
705,52
709,51
715,52
720,52
724,46
729,56
733,51
739,50
744,53
749,52
754,49
758,53
763,47
768,56
773,48
778,53
783,50
788,46
792,53
797,52
802,54
807,50
812,48
817,51
822,54
826,45
830,45
835,49
841,51
846,45
851,50
856,46
861,49
864,46
870,50
875,54
880,54
885,56
890,45
895,46
899,53
904,50
909,46
914,50
919,49
924,53
929,52
933,53
937,52
943,50
947,52
953,48
958,50
963,52
967,49
972,57
977,51
981,49
987,46
991,45
996,50
1002,49
1006,54
1011,55
1015,54
1021,51
1026,48
1031,50
1036,51
1040,48
1045,56
1050,48
1055,47
1060,49
1065,55
1070,46
1074,48
1079,49
1084,51
1089,54
1094,49
1099,54
1104,47
1108,48
1113,52
1118,54
1123,50
1127,54
1132,49
1138,51
1141,52
1147,53
1152,54
1157,54
1161,47
1167,50
1171,53
1176,46
1180,47
1186,48
1191,56
1196,45
1201,49
1206,52
1211,56
1214,47
1220,50
1225,50
1230,52
1235,48
1240,50
1244,49
1248,47
1253,52
1259,55
1264,49
1269,52
1274,51
1279,55
1283,52
1288,48
1293,52
1298,55
1303,46
1308,51
