Time,Values
0,426
3,42
8,42
13,44
18,32
23,31
28,29
33,21
37,26
42,25
47,28
52,32
57,30
62,29
67,38
71,35
76,39
81,40
86,38
91,40
96,42
101,42
105,39
110,39
115,40
120,48
125,42
130,43
135,42
139,52
144,46
149,44
154,46
159,46
164,52
169,50
173,51
178,46
183,46
188,50
193,56
198,55
203,50
207,48
212,49
217,55
222,49
227,57
232,56
237,56
242,58
246,49
251,55
256,56
261,50
266,51
271,57
276,57
280,53
285,52
290,58
295,59
300,58
305,56
310,55
314,56
319,61
324,56
329,60
334,56
339,58
344,55
349,57
353,61
358,51
363,51
368,51
373,57
378,61
383,58
387,62
392,58
397,55
403,51
408,60
413,60
417,60
421,56
427,62
431,55
436,52
442,52
446,54
451,57
456,51
460,59
465,57
470,60
475,58
480,57
485,58
490,60
494,56
499,59
505,55
509,53
514,56
519,56
524,53
529,56
533,57
539,62
543,56
548,57
553,52
558,58
563,58
567,52
572,54
577,56
582,59
587,62
592,53
597,56
601,61
606,52
611,61
616,61
621,51
626,58
631,60
636,62
640,57
645,61
650,52
655,54
660,58
665,60
670,55
674,54
679,58
685,55
689,56
694,52
699,60
704,59
708,56
713,56
718,56
723,55
728,62
733,58
738,58
743,54
747,54
752,54
757,61
762,56
767,52
772,56
777,52
781,63
786,56
791,61
796,57
801,57
806,54
811,62
815,56
820,58
825,62
830,58
835,53
840,55
845,60
850,53
854,53
859,60
864,55
869,61
874,58
879,55
884,52
888,56
893,57
898,52
903,56
908,62
913,52
918,58
923,53
927,56
933,57
938,59
941,62
947,59
952,53
957,59
961,63
966,62
971,54
976,53
981,62
986,57
991,55
995,62
1000,63
1005,57
1010,57
1015,58
1020,59
1025,54
1030,55
1034,61
1039,61
1044,61
1049,60
1054,58
1059,61
1064,56
1068,61
1073,53
1078,57
1083,62
1088,54
1093,54
1098,58
1103,54
1107,56
1112,63
1117,54
1122,57
1127,59
1132,64
1137,53
1141,57
1146,64
1151,58
1156,61
1161,57
1166,61
1171,54
1175,57
1180,62
1185,59
1190,66
1195,62
1200,60
1205,60
1210,61
1214,62
1219,55
1224,65
1229,56
1234,63
1239,56
1244,55
1248,55
1253,60
1258,59
1263,54
1268,60
1273,58
1278,64
1282,62
1287,64
1292,59
1297,59
1302,56
1307,55
1312,64
1317,59
1321,59
1326,64
1331,63
1336,54
1341,58
1346,62
1351,57
1355,53
1360,62
1365,53
1370,63
1375,60
1380,61
1385,61
1390,55
1394,59
1399,62
1404,54
1409,59
1414,56
1419,63
1424,64
1428,64
1433,60
1438,53
1443,57
1448,65
1453,61
1458,63
1463,63
1467,64
1472,62
1477,61
1482,54
1487,54
1492,58
1497,65
1501,61
1506,60
1511,63
1516,55
1521,62
1526,59
1532,57
1535,59
1540,56
1545,62
1550,58
1555,56
1560,57
1565,52
1569,62
1574,56
1580,59
1584,51
1589,57
1594,60
1599,58
1604,58
1608,52
1613,57
1618,57
1623,55
1628,52
1633,60
1638,52
1642,56
1647,56
1652,58
1658,51
1662,57
1667,58
1672,52
1677,57
1681,58
1686,58
1691,54
1696,52
1701,55
1706,53
1711,58
1715,53
1720,56
1725,51
1730,55
1735,53
1740,56
1745,56
1749,60
1754,54
1759,54
1764,61
1769,58
1774,52
1779,58
1784,58
1788,61
1793,62
1798,57
1803,59
1808,54
1813,60
1818,58
1822,61
1827,62
1832,58
1837,56
1842,55
1847,58
1852,57
1857,60
1861,58
1866,53
1871,61
1876,62
1881,54
1886,57
1891,54
1895,55
1900,53
1905,56
1910,54
1915,62
1920,53
1925,54
1929,56
1934,59
1939,60
1944,58
1949,57
1954,62
1959,53
1964,53
1968,64
1973,60
1978,55
1983,54
1988,60
1993,59
1998,61
2002,61
2007,59
2012,54
2017,60
2022,60
2026,58
2032,59
2036,54
2041,61
2046,64
2051,54
2056,57
2061,57
2066,60
2071,57
2075,64
2080,53
2085,58
2090,60
2095,62
2100,55
2105,53
2109,58
2114,65
2119,60
2124,54
2129,53
2134,59
2139,54
2144,64
2148,58
2153,53
2158,58
2163,56
2168,58
2173,63
2178,61
2182,59
2187,57
2192,62
2197,57
2202,57
2207,58
2212,58
2216,58
2221,64
2226,60
2231,58
2236,55
2241,58
2246,59
2251,61
2255,55
2260,63
2265,61
2270,57
2275,59
2280,64
2285,56
2289,59
2294,55
2299,55
2304,55
2309,58
2314,64
2319,56
2323,62
2328,65
2333,57
2338,54
2342,60
2348,59
2353,66
2358,61
2362,54
2368,56
2372,57
2377,59
2382,55
2387,54
2392,64
2396,64
2401,61
2406,62
2411,54
2416,59
2421,62
2426,55
2430,55
2435,60
2440,56
2445,53
2450,58
2455,57
2460,53
2465,59
2469,56
2474,52
2479,61
2485,52
2489,58
2494,58
2499,55
2503,61
2508,59
2513,54
2518,60
2523,55
2528,58
2533,58
2538,57
2542,53
2547,61
2552,61
2557,59
2562,54
2567,53
2572,53
2576,59
2581,60
2586,55
2591,53
2596,59
2601,57
2606,53
2610,60
2615,54
2620,54
2625,60
2630,60
2635,58
2640,57
2645,54
2649,59
2654,58
2659,55
2664,60
2669,57
2674,54
2679,57
2683,58
2688,62
2693,62
2698,62
2703,58
2708,58
2713,64
2717,52
2722,56
2727,64
2732,64
2737,56
2742,63
2747,52
2752,58
2756,55
2761,62
2766,56
2771,64
2776,60
2781,61
2786,54
2790,55
2795,53
2801,65
2805,55
2810,57
2815,64
2821,64
2824,64
2829,62
2834,59
2839,62
2845,63
2850,64
2853,62
2859,59
2863,58
2868,55
2873,60
2878,56
2883,60
2889,64
2893,60
2897,59
2902,61
2907,64
2912,56
2917,62
2922,54
2927,60
2931,54
2936,58
2941,56
2946,62
2951,59
2956,60
2961,61
2966,57
2970,59
2975,57
2980,59
2985,60
2990,60
2995,57
3000,65
3004,60
3009,60
3015,57
3019,57
3024,56
3030,62
3034,53
3038,61
3043,58
3048,61
3053,62
3058,55
3063,64
3068,65
3073,64
3077,61
3082,58
3088,60
3092,56
3097,64
3102,54
3107,65
3111,58
3116,62
3121,60
3126,61
3131,56
3137,66
3141,61
3145,62
3150,60
3155,65
3160,55
3165,58
3170,61
3175,55
3179,61
3184,60
3189,57
3194,59
3199,57
3204,62
3209,58
3214,55
3218,56
3223,64
3228,56
3233,64
3238,57
3243,57
3248,56
3252,64
3257,57
3262,55
3267,61
3272,60
3277,66
3282,63
3286,59
3291,64
3296,66
3301,60
3306,63
3311,62
3316,56
3321,65
3325,65
3330,58
3335,64
3340,65
3345,61
3350,56
3355,58
3359,58
3364,62
3369,64
3374,60
3379,65
3384,56
3389,58
3393,61
3398,66
3403,61
3408,64
3413,64
3418,65
3423,65
3427,63
3432,59
3437,58
3442,57
3447,62
3452,65
3457,64
3462,66
3466,59
3471,64
3476,60
3481,61
3486,64
3491,61
3496,66
3500,56
3505,64
3510,60
3516,65
3520,64
3525,66
3531,62
3534,57
3539,66
3544,61
3549,58
3555,62
3559,61
3564,64
3568,62
3573,59
3578,60
3583,60
3588,56
3593,59
3598,58
3603,66
3607,68
3612,57
3617,67
3622,64
3627,64
3632,66
3637,67
3641,65
3646,65
3651,58
3656,66
3661,60
3666,62
3671,60
3675,68
3680,58
3685,64
3690,59
3695,68
3700,58
3705,64
3709,58
3714,69
3719,68
3725,60
3729,59
3734,67
3739,65
3744,64
3748,61
3753,59
3758,60
3763,59
3768,58
3773,64
3778,61
3782,72
3787,66
3792,63
3797,66
3802,64
3807,62
3812,69
3816,58
3821,68
3826,66
3831,62
3836,66
3841,57
3846,61
3850,66
3855,64
3860,65
3865,68
3870,69
3875,60
3880,64
3884,61
3889,66
3894,60
3899,68
3904,62
3909,65
3914,59
3920,69
3924,66
3928,61
3933,67
3938,61
3942,58
3948,64
3953,66
3957,62
3962,64
3967,67
3972,71
3977,70
3982,60
3987,63
3991,70
3996,70
4001,61
4006,68
4011,59
4016,69
4021,70
4025,64
4030,70
4035,68
4040,67
4045,66
4050,59
4055,63
4060,58
4064,67
4069,65
4074,66
4079,67
4084,64
4089,70
4094,71
4098,62
4103,66
4108,66
4113,65
4118,63
4123,64
4128,67
4132,70
4137,69
4142,68
4147,69
4152,70
4157,66
4162,71
4166,64
4171,61
4176,69
4181,70
4186,66
4191,65
4196,68
4200,60
4205,68
4210,64
4215,71
4220,69
4225,60
4230,70
4235,61
4239,70
4244,64
4249,65
4254,68
4259,61
4264,70
4269,66
4273,70
4278,65
4283,64
4289,62
4293,68
4298,68
4303,66
4307,68
4312,67
4317,67
4322,68
4327,65
4332,70
4337,61
4341,70
4346,72
4351,70
4356,62
4361,70
4366,68
4371,70
4375,64
4380,67
4385,69
4390,66
4395,63
4400,66
4406,63
4411,67
4414,69
4419,67
4425,70
4429,65
4434,71
4439,62
4444,73
4448,65
4453,63
4458,68
4463,73
4468,73
4473,66
4478,61
4482,70
4487,65
4492,62
4497,70
4502,68
4507,69
4512,74
4516,67
4521,65
4526,63
4531,69
4536,70
4541,62
4546,64
4550,69
4555,67
4560,70
4565,73
4570,69
4575,62
4580,64
4585,65
4589,73
4594,71
4599,66
4604,64
4609,70
4614,67
4619,72
4623,63
4628,66
4633,73
4638,70
4643,64
4648,69
4653,63
4657,65
4662,67
4667,64
4672,65
4677,68
4682,71
4687,70
4691,74
4696,73
4701,70
4706,71
4711,70
4715,74
4721,69
4725,71
4730,74
4735,69
4740,74
4745,65
4750,72
4755,74
4760,65
4764,67
4769,63
4774,67
4779,74
4784,69
4789,65
4794,71
4798,72
4803,72
4808,69
4813,72
4818,66
4823,66
4828,66
4832,65
4837,68
4842,65
4847,66
4852,75
4857,74
4862,69
4866,71
4871,66
4876,76
4881,66
4886,65
4891,66
4896,73
4900,71
4905,76
4910,68
4915,70
4920,66
4924,68
4930,68
4935,72
4940,68
4944,73
4949,75
4954,75
4959,73
4964,64
4969,69
4973,67
4978,68
4983,68
4988,72
4993,69
4998,73
5003,74
5007,66
5012,69
5017,70
5022,76
5027,77
5032,70
5037,66
5041,65
5046,72
5051,71
5056,70
5061,68
5066,73
5071,78
5075,70
5080,72
5085,66
5090,76
5095,72
5100,68
5105,76
5110,74
5114,68
5119,73
5124,76
5129,68
5134,74
5139,67
5144,70
5148,77
5153,76
5158,74
5163,68
5168,75
5173,73
5178,77
5182,70
5187,70
5192,77
5197,78
5202,74
5207,77
5212,78
5216,74
5221,73
5226,72
5231,73
5236,70
5241,68
5246,70
5251,77
5255,77
5260,72
5265,70
5270,76
5274,73
5280,75
5285,77
5289,72
5294,68
5299,72
5304,78
5309,77
5314,74
5319,72
5323,74
5328,70
5333,69
5338,77
5343,69
