Time,Values
0,234
5,22
9,19
13,21
19,10
24,14
26,9
31,9
34,9
38,7
42,17
48,14
53,10
57,17
62,13
67,20
72,18
77,21
81,20
87,28
91,22
96,27
101,26
106,27
111,30
115,36
121,27
125,30
130,36
135,34
140,34
145,35
150,37
154,30
159,30
164,34
169,40
174,33
178,32
184,33
187,38
193,38
198,40
203,36
208,40
213,42
218,40
222,36
227,39
231,34
237,36
242,43
247,42
252,42
256,41
261,43
265,41
271,38
276,38
281,40
285,35
290,42
295,40
300,44
305,35
310,40
315,44
320,37
324,42
329,40
334,42
339,40
344,38
348,38
354,38
358,45
363,43
368,42
373,40
377,37
383,41
388,44
391,43
397,39
402,37
407,44
411,45
417,45
421,38
426,45
431,45
436,40
441,36
446,45
451,37
455,39
460,42
464,42
470,36
475,41
480,37
485,41
488,42
494,43
498,42
503,42
509,41
514,45
519,44
523,36
528,43
532,45
538,47
543,37
548,45
553,38
557,37
561,41
567,44
572,41
577,38
582,45
587,45
591,42
596,46
601,39
606,40
610,46
615,48
621,48
625,39
630,44
635,46
640,40
645,39
649,43
655,48
659,49
664,41
669,46
674,44
679,47
684,48
688,47
693,46
698,43
702,50
707,43
712,42
717,50
722,47
727,41
731,44
737,49
742,47
747,43
752,48
757,49
761,47
765,44
771,47
776,51
781,51
786,42
790,46
795,42
799,44
805,42
809,51
814,42
820,47
825,49
829,49
834,49
839,51
844,43
848,45
853,47
858,52
863,49
867,46
872,48
878,49
882,46
888,42
893,50
898,52
901,48
907,42
911,51
916,49
922,50
927,38
931,47
935,42
940,45
945,46
951,48
956,53
961,47
965,45
970,51
975,51
980,44
985,49
990,51
994,53
1000,49
1004,49
1009,52
1014,53
1019,44
1024,47
1029,48
1034,47
1038,45
1043,50
1047,48
1052,52
1058,47
1063,50
1068,50
1072,48
1077,54
1082,43
1087,48
1092,45
1097,48
1102,51
1106,50
1110,54
1115,48
1121,49
1126,49
1131,54
1136,54
1140,45
1145,52
1150,49
1155,52
1160,52
1165,49
1170,51
1174,46
1179,48
1183,51
1189,54
1194,51
1198,49
1204,52
1209,46
1213,56
1218,49
1223,48
1228,52
1232,54
