Time,Values
0,270
0,82
15,78
15,81
15,72
31,67
31,61
31,58
46,62
46,68
46,64
62,70
62,72
62,77
62,83
77,72
77,82
77,85
93,82
93,89
93,85
109,85
109,94
109,94
124,85
124,95
124,89
140,97
140,85
140,96
140,93
156,90
156,94
156,94
171,96
171,98
171,100
187,92
187,93
187,90
202,90
202,100
202,98
218,90
218,89
218,98
234,100
234,97
234,94
249,95
249,98
249,93
265,99
265,97
265,101
281,101
281,102
281,90
296,99
296,97
296,102
312,98
312,103
312,95
327,93
327,91
327,101
343,99
343,92
343,102
359,93
359,93
359,94
374,104
374,92
374,100
390,103
390,97
390,97
406,101
406,105
421,102
421,101
421,97
437,94
437,99
437,97
452,105
452,99
452,105
468,104
468,100
468,98
484,102
484,98
484,95
499,103
499,107
515,101
515,108
515,96
530,106
530,107
530,103
546,96
546,98
546,103
562,93
562,100
577,100
577,101
577,104
593,94
593,102
593,106
609,101
609,101
609,97
624,96
624,106
640,107
640,103
640,105
655,99
655,96
655,99
671,102
671,100
671,96
687,104
687,104
687,104
702,98
702,100
718,98
718,98
718,98
718,96
734,94
734,100
734,96
749,96
749,103
765,105
765,97
765,105
780,106
780,106
780,107
796,107
796,104
812,106
812,107
812,104
827,104
827,102
827,103
843,105
843,98
858,104
858,103
858,105
874,108
874,96
874,98
890,108
890,108
905,104
905,105
905,102
921,97
921,94
921,96
937,106
937,100
937,104
952,103
952,105
952,96
968,99
968,104
968,95
983,100
983,97
983,94
999,98
999,102
1015,106
1015,96
1015,104
1030,97
1030,95
1030,105
1046,102
1046,104
1046,94
1062,106
1062,102
1077,103
1077,101
1077,94
1093,94
1093,105
1093,106
1108,96
1108,96
1108,101
1124,106
1124,96
1124,106
1140,103
1140,102
1155,96
1155,98
1155,105
1171,101
1171,106
1171,106
1187,98
1187,100
1187,106
1202,105
1202,106
1218,104
1218,94
1218,106
1233,104
1233,96
1233,102
1249,101
1249,103
1249,106
1265,98
1265,104
1280,106
1280,97
1280,107
1296,97
1296,104
1296,100
1312,101
1312,105
1327,100
1327,96
1327,104
1343,105
1343,105
1343,107
1358,105
1358,96
1358,96
1374,104
1374,102
1390,105
1390,97
1390,105
1405,95
1405,104
1405,94
1421,99
1421,95
1421,99
1421,98
1436,95
1436,97
1452,100
1452,105
1452,105
1468,104
1468,103
1468,105
1484,97
1484,94
1484,107
1499,98
1499,98
1499,99
1515,98
1515,100
1530,104
1530,96
1530,104
1546,99
1546,103
1546,96
1546,97
1561,101
1561,96
1577,103
1577,103
1577,104
1593,100
1593,106
1593,97
1608,102
1608,102
1624,105
1624,102
1624,96
1640,100
1640,106
1640,98
1655,107
1655,96
1655,96
1671,102
1671,97
1671,101
1686,98
1686,101
1702,97
1702,98
1702,104
1718,106
1718,106
1718,97
1733,96
1733,103
1733,97
1749,107
1749,106
1749,94
1765,103
1765,107
1765,94
1780,105
1780,105
1796,106
1796,103
1796,101
1811,100
1811,107
1827,103
1827,106
1827,98
1843,103
1843,107
1843,103
1858,104
1858,103
1874,101
1874,108
1874,99
1890,104
1890,105
1890,97
1905,107
1905,104
1905,97
1921,103
1921,96
1921,102
1936,104
1936,102
1952,106
1952,97
1952,101
1968,107
1968,105
1983,108
1983,96
1983,99
1983,99
1999,100
1999,104
2014,105
2014,105
2014,96
2030,102
2030,107
2030,108
2046,99
2046,102
2061,101
2061,108
2061,98
2077,108
2077,107
2077,100
2093,104
2093,100
2108,108
2108,104
2108,107
2124,100
2124,103
2124,98
2140,100
2140,96
2155,107
2155,108
2155,100
2171,98
2171,101
2171,106
2186,108
2186,103
2202,109
2202,108
2202,102
2218,104
2218,104
2218,107
2233,100
2233,106
2249,105
2249,107
2249,100
2264,107
2264,108
2280,104
2280,108
2280,101
2296,98
2296,106
2296,100
2311,107
2311,96
2311,101
2327,107
2327,108
2343,107
2343,98
2343,100
2358,100
2358,101
2374,105
2374,106
2374,97
2389,100
2389,107
2389,108
2405,96
2405,100
2405,108
2421,101
2421,96
2436,102
2436,107
2436,108
2452,102
2452,97
2452,101
2467,100
2467,99
2467,106
2483,101
2483,105
2499,104
2499,108
2499,98
2514,98
2514,100
2514,104
2530,108
2530,98
2530,100
2546,101
2546,101
2561,106
2561,99
2561,104
2577,105
2577,97
2577,110
2593,110
2593,108
2608,100
2608,107
2608,104
2624,108
2624,104
2639,110
2639,96
2639,109
2655,109
2655,101
2655,106
2671,108
2671,107
2686,105
2686,102
2686,106
2702,103
2702,109
2702,102
2717,101
2717,103
2733,108
2733,104
2733,102
2749,99
2749,100
2749,106
2764,110
2764,98
2780,102
2780,109
2780,101
2796,107
2796,100
2811,103
2811,104
2811,108
2827,110
2827,108
2827,100
2842,101
2842,99
2842,99
2858,99
2858,103
2858,107
2874,98
2874,105
2889,102
2889,110
2889,102
2905,111
2905,106
2920,110
2920,108
2920,110
2936,106
2936,108
2936,104
2952,106
2952,110
2967,98
2967,101
2967,109
2983,100
2983,108
2983,108
2999,109
2999,99
3014,108
3014,101
3014,106
3030,107
3030,102
3030,105
3045,107
3045,109
3061,103
3061,105
3061,110
3077,110
3077,107
3092,107
3092,105
3092,102
3108,102
3108,111
3108,110
3124,114
3124,106
3139,100
3139,104
3139,109
3155,102
3155,105
3170,103
3170,103
3170,102
3186,109
3186,104
3186,101
3202,99
3202,110
3217,109
3217,111
3217,106
3233,108
3233,112
3233,109
3249,109
3249,107
3264,109
3264,107
3264,104
3280,106
3280,107
3295,111
3295,110
3295,107
3311,103
3311,101
3327,110
3327,100
3327,108
3342,102
3342,106
3342,104
3358,107
3358,109
3374,109
3374,109
3374,111
3389,103
3389,102
3405,106
3405,108
3405,110
3420,111
3420,101
3420,110
3436,101
3436,104
3452,112
3452,106
3452,111
3467,104
3467,107
3483,102
3483,114
3483,108
3499,104
3499,106
3499,104
3514,112
3514,112
3530,108
3530,110
3530,104
3546,110
3546,106
3561,103
3561,104
3561,105
3577,102
3577,102
3592,108
3592,109
3592,104
3608,103
3608,108
3608,106
3623,102
3623,104
3639,106
3639,112
3639,113
3655,113
3655,113
3655,111
3670,104
3670,103
3686,110
3686,110
3686,108
3702,113
3702,106
3717,108
3717,113
3717,102
3733,106
3733,110
3733,106
3748,114
3748,111
3764,110
3764,108
3764,110
3780,106
3780,108
3795,102
3795,108
3795,104
3811,109
3811,104
3827,106
3827,112
3827,109
3842,105
3842,114
3842,106
3858,112
3858,109
3873,113
3873,113
3873,115
3889,114
3889,106
3905,104
3905,111
3905,114
3920,107
3920,115
3920,107
3936,104
3936,111
3952,105
3952,110
3952,111
3967,105
3967,106
3983,105
3983,104
3983,108
3998,106
3998,116
4014,110
4014,104
4014,109
4030,107
4030,110
4030,107
4045,105
4045,115
4061,110
4061,111
4061,115
4076,114
4076,111
4092,106
4092,109
4092,104
4108,113
4108,110
4108,114
4124,110
4124,107
4139,113
4139,112
4139,113
4155,105
4155,110
4170,110
4170,117
4170,108
4186,112
4186,106
4186,112
4202,110
4202,115
4217,114
4217,104
4217,112
4233,113
4233,117
4248,110
4248,116
4248,109
4264,109
4264,110
4264,112
4280,105
4280,107
4295,106
4295,111
4295,107
4311,116
4311,112
4326,114
4326,115
4326,106
4342,117
4342,110
4342,118
4358,105
4358,109
4373,116
4373,111
4373,107
4389,110
4389,108
4405,109
4405,113
4405,113
4420,107
4420,115
4420,114
4436,106
4436,108
4451,106
4451,106
4451,119
4467,117
4467,114
4483,114
4483,115
4483,116
4498,113
4498,119
4514,114
4514,113
4514,109
4530,111
4530,115
4530,108
4545,114
4545,106
4561,118
4561,114
4561,114
4576,114
4576,110
4592,112
4592,106
4592,114
4608,107
4608,107
4608,116
4623,115
4623,113
4639,108
4639,120
4639,114
4654,111
4654,118
4670,110
4670,110
4670,118
4686,120
4686,112
4701,110
4701,112
4701,109
4717,116
4717,116
4717,113
4733,110
4733,116
4748,111
4748,118
4748,114
4764,114
4764,113
4764,110
4779,109
4779,110
4795,118
4795,116
4795,119
4811,120
4811,117
4826,115
4826,116
4826,118
4842,113
4842,109
4842,120
4858,119
4858,108
4873,112
4873,110
4873,117
4889,116
4889,119
4904,108
4904,112
4904,111
4920,111
4920,121
4936,117
4936,110
4936,119
4951,112
4951,116
4951,118
4967,110
4967,115
4983,116
4983,115
4983,109
4998,120
4998,109
5014,115
5014,109
5014,116
5029,110
5029,116
5029,116
5045,121
5045,121
5061,108
5061,114
5061,112
5076,120
5076,109
5092,117
5092,117
5092,118
5107,112
5107,121
5123,116
5123,122
5123,112
5139,111
5139,117
5139,119
5155,113
5155,118
5170,111
5170,118
5170,117
5186,119
5186,111
5201,113
5201,116
5201,119
5217,121
5217,110
5217,118
5233,117
5233,123
5248,120
5248,122
5248,119
5264,121
5264,121
5279,113
5279,116
5279,118
5295,119
5295,117
5295,110
5311,112
5311,116
5326,118
5326,116
5326,121
5342,121
5342,111
5357,114
5357,118
5357,113
5373,118
5373,121
5373,113
5389,122
5389,114
5404,111
5404,124
5404,119
5420,118
5420,114
5436,120
5436,112
5436,120
5451,116
5451,118
5451,113
5467,114
5467,113
5482,116
5482,112
5482,117
5498,124
5498,120
5514,120
5514,115
5514,120
5529,123
5529,121
5529,115
5545,124
5545,117
5560,120
5560,114
5560,122
5576,112
5576,124
5592,119
5592,125
5592,124
5607,125
5607,113
5623,122
5623,117
5623,114
5639,118
5639,124
5639,117
5654,117
5654,116
5670,124
5670,115
5670,121
5685,113
5685,112
5701,117
5701,114
5701,115
5717,118
5717,116
5717,123
5733,114
5733,117
5748,122
5748,122
5748,120
5764,123
5764,116
5779,113
5779,116
5779,117
5795,117
5795,118
5795,124
5810,117
5810,117
5826,115
5826,115
5826,115
5842,120
5842,118
5857,122
5857,114
5857,120
5873,122
5873,120
5873,113
5889,119
5889,114
5904,126
5904,123
5904,114
5920,116
5920,124
5935,116
5935,117
5935,123
5951,126
5951,125
5951,121
5967,115
5967,124
5982,122
5982,124
5982,120
5998,121
5998,119
6014,115
6014,126
6014,118
6029,120
6029,120
6045,123
6045,124
6045,116
6060,116
6060,119
6060,118
6076,127
6076,126
6092,119
6092,127
6092,126
6107,122
6107,127
6123,128
6123,121
6123,128
6138,126
6138,115
6138,119
6154,121
6154,126
6170,126
6170,118
6170,128
6185,127
6185,118
6201,126
6201,128
6201,122
6217,125
6217,118
6217,116
6232,128
6232,119
6248,121
6248,117
6248,121
6263,117
6263,121
6279,122
6279,128
6279,119
6295,118
6295,124
6310,120
6310,124
6310,129
6326,129
6326,118
6326,120
6342,129
6342,123
6357,122
6357,125
6357,117
6373,122
6373,125
6373,125
6388,126
6388,121
6404,119
6404,126
6404,129
6420,125
6420,119
6435,127
6435,123
6435,129
6451,120
6451,121
6451,121
6467,124
6467,121
6482,129
6482,127
6482,125
6498,130
6498,122
6513,129
6513,125
6513,122
6529,130
6529,121
6545,127
6545,119
6545,120
6560,129
6560,122
6560,125
6576,127
6576,128
6592,123
6592,129
6592,122
6607,123
6607,122
6623,129
6623,126
6623,124
6638,128
6638,129
6638,120
6654,121
6654,125
6670,132
6670,122
6670,120
6685,124
6685,130
6701,121
6701,126
6701,121
6716,122
6716,124
6716,125
6732,121
6732,129
6748,130
6748,128
6748,122
6763,130
6763,132
6779,122
6779,129
6779,131
6795,121
6795,132
6810,122
6810,129
6810,134
6826,126
6826,123
6826,133
6842,126
6842,126
6857,132
6857,124
6857,132
6873,126
6873,127
6888,124
6888,125
6888,121
6904,133
6904,129
6904,134
6920,133
6920,133
6935,124
6935,132
6935,133
6951,131
6951,127
6951,133
6966,124
6966,128
6982,130
6982,123
6982,134
6998,126
6998,124
7013,125
7013,129
7013,137
7029,129
7029,126
7045,128
7045,126
7045,137
7060,130
7060,129
7060,129
7076,126
7076,130
7091,128
7091,137
7091,128
7107,129
7107,136
7123,125
7123,130
7123,124
7138,125
7138,126
7138,132
7154,126
7154,133
7169,134
7169,130
7169,136
7185,129
7185,134
7201,136
7201,138
7201,132
7216,131
7216,135
7216,129
7232,134
7232,129
7248,127
7248,137
7248,135
7263,136
7263,134
7279,136
7279,130
7279,128
7295,128
7295,139
7310,128
7310,136
7310,134
7326,131
7326,140
7326,130
7341,132
7341,139
7357,133
7357,128
7357,135
7373,135
7373,134
7388,138
7388,138
7388,128
7404,130
7404,132
7404,132
7420,139
7420,130
7435,140
7435,138
7435,128
7451,129
7451,133
7466,131
7466,140
7466,133
7482,131
7482,130
7482,132
7498,138
7498,131
7513,136
7513,128
7513,137
7529,133
7529,130
7545,129
7545,128
7545,140
7560,136
7560,140
7560,136
7576,141
7576,140
7591,129
7591,140
7591,140
7607,136
7607,133
7623,132
7623,140
7623,139
7638,131
7638,138
7638,138
7654,131
7654,130
7669,134
7669,142
7669,135
7685,131
7685,142
7701,137
7701,142
7701,135
7716,140
7716,134
7716,140
7732,140
7732,138
7747,139
7747,134
7747,134
7763,133
7763,141
7779,141
7779,140
7779,143
7794,139
7794,144
7810,135
7810,133
7810,137
7826,134
7826,132
7826,136
7841,132
7841,140
7857,133
7857,139
7857,134
7872,140
7872,141
7888,136
7888,136
7888,140
7904,140
7904,144
7904,138
7919,142
7919,139
7935,145
7935,143
7935,136
7951,143
7951,146
7966,142
7966,134
7966,134
7982,137
7982,144
7982,144
7998,144
7998,145
8013,144
8013,138
8013,136
8029,134
8029,142
8029,143
8044,142
8044,135
8060,136
8060,148
8060,142
8076,145
8076,146
8091,133
8091,142
8091,139
8107,146
8107,141
8122,136
8122,136
8122,146
8138,142
8138,143
8138,134
8154,146
8154,142
8169,141
8169,137
8169,137
8185,148
8185,146
8200,136
8200,144
8200,140
8216,145
8216,143
8216,143
8232,148
8232,141
8247,138
8247,137
8247,143
8263,146
8263,138
8279,142
8279,147
8279,145
8294,147
8294,148
8294,146
8310,148
8310,139
8325,148
8325,141
8325,144
8341,143
8341,145
8357,148
8357,139
8357,148
8372,140
8372,143
8388,141
8388,146
8388,146
8404,146
8404,145
8404,137
8419,144
8419,141
8435,144
8435,150
8435,141
8450,151
8450,149
8466,143
8466,151
8466,138
8482,144
8482,141
8482,142
8497,151
8497,142
8513,150
8513,142
8513,149
8529,146
8529,150
8529,149
8544,151
8544,141
8560,151
8560,141
8560,144
8576,152
8576,138
8591,139
8591,147
8591,146
8607,145
8607,147
8622,149
8622,142
8622,145
8638,144
8638,152
8638,151
8654,143
8654,145
8669,148
8669,148
8669,148
8685,142
8685,150
8700,144
8700,149
8700,144
8716,149
8716,144
8716,145
8732,153
8732,148
8747,148
8747,142
8747,141
8763,150
8763,146
8778,144
8778,145
8778,142
8794,151
8794,148
8794,150
8810,152
8810,146
8825,150
8825,149
8825,154
8841,143
8841,148
8857,150
8857,142
8857,147
8872,150
8872,147
8888,148
8888,145
8888,150
8903,150
8903,149
8903,150
8919,145
8919,155
8935,144
8935,147
8935,155
8950,148
8950,150
8966,147
8966,143
8966,154
8982,148
8982,156
8982,148
8997,147
8997,154
9013,146
9013,157
9013,153
9028,148
9028,146
9044,145
9044,152
9044,149
9060,151
9060,149
9060,144
9075,155
9075,153
9091,145
9091,145
9091,150
9107,147
9107,153
9107,149
9122,147
9122,160
9138,150
9138,146
9138,148
9153,155
9153,152
9169,157
9169,155
9169,150
9185,148
9185,145
9200,160
9200,153
9200,153
9216,154
9216,156
9216,157
9232,151
9232,146
9247,148
9247,148
9247,158
9263,158
9263,156
9278,152
9278,153
9278,154
9294,152
9294,151
9294,161
9310,152
9310,160
9325,155
9325,157
9325,161
9341,156
9341,151
9356,158
9356,147
9356,158
9372,159
9372,155
9388,150
9388,153
9388,156
9403,157
9403,157
9403,158
9419,158
9419,153
9435,157
9435,157
9435,152
9450,160
9450,156
9466,151
9466,155
9466,157
9481,153
9481,154
9481,163
9497,154
9497,164
9513,158
9513,150
9513,161
9528,162
9528,158
9544,161
9544,160
9544,162
9560,154
9560,157
9560,155
9575,158
9575,162
9591,162
9591,155
9591,163
9607,156
9607,164
9622,160
9622,162
9622,153
9638,151
9638,162
9653,161
9653,153
9653,152
9669,152
9669,154
9669,154
9685,156
9685,164
9700,161
9700,165
9700,156
9716,157
9716,152
9731,153
9731,164
9731,157
9747,162
9747,157
9747,155
9763,157
9763,160
9778,154
9778,158
9778,158
9794,165
9794,160
9810,161
9810,165
9810,156
9825,155
9825,161
9841,157
9841,158
9841,167
9856,160
9856,161
9856,158
9872,166
9872,157
9888,158
9888,155
9888,156
9903,163
9903,159
9919,154
9919,164
9919,158
9934,166
9934,166
9934,167
9950,156
9950,162
9966,163
9966,157
9966,168
9981,160
9981,161
9997,161
9997,166
9997,166
10013,161
10013,168
10028,162
10028,167
10028,159
10044,168
10044,170
10044,156
10060,161
10060,157
10075,164
10075,164
10075,162
10091,159
10091,160
10106,166
10106,168
10106,167
10122,166
10122,161
10122,169
10138,160
10138,159
10153,161
10153,160
10153,168
10169,172
10169,157
10184,162
10184,168
10184,169
10200,169
10200,160
10216,168
10216,164
10216,168
10231,161
10231,170
10231,162
10247,171
10247,163
10263,171
10263,171
10263,161
10278,168
10278,172
10294,170
10294,170
10294,173
10309,171
10309,171
10325,162
10325,173
10325,166
10341,172
10341,174
10341,165
10356,173
10356,174
10372,165
10372,164
10372,171
10387,172
10387,170
10403,172
10403,166
10403,169
10419,167
10419,172
10434,163
10434,164
10434,162
10450,173
10450,175
10450,169
10466,167
10466,170
10481,166
10481,174
10481,175
10497,174
10497,162
10512,168
10512,166
10512,171
10528,171
10528,166
10528,171
10544,168
10544,173
10559,164
10559,167
10559,170
10575,165
10575,165
10591,165
10591,168
10591,172
10606,174
10606,171
10622,172
10622,174
10622,164
10637,176
10637,176
10637,166
10653,178
10653,177
10669,175
10669,170
10669,167
10684,177
10684,173
10700,178
10700,175
10700,176
10716,171
10716,177
10731,176
10731,176
10731,175
10747,167
10747,178
10747,170
10762,179
10762,178
10778,178
10778,171
10778,181
10794,174
10794,168
10809,178
10809,169
10809,167
10825,171
10825,171
10825,180
10841,176
10841,176
10856,174
10856,171
10856,171
10872,168
10872,173
10887,181
10887,172
10887,175
10903,180
10903,176
10919,179
10919,182
10919,178
10934,169
10934,169
10950,173
10950,178
10950,179
10965,176
10965,177
10965,179
10981,178
10981,173
10997,172
10997,182
10997,179
11012,174
11012,183
11028,180
11028,181
11028,176
11044,170
11044,170
11059,174
11059,174
11059,171
11075,180
11075,172
11075,183
11091,183
11091,180
11106,183
11106,185
11106,177
11122,181
11122,174
11137,181
11137,184
11137,181
11153,182
11153,175
