0,4.0
0.00413966178894043,34.0
0.009850740432739258,365.0
0.01580977439880371,306.0
0.018826723098754883,4.0
0.024827241897583008,308.0
0.028827667236328125,3.0
0.03483223915100098,322.0
0.03777360916137695,1.0
0.04382634162902832,330.0
0.049829959869384766,222.0
0.0528261661529541,4.0
0.05878043174743652,286.0
0.06279349327087402,9.0
0.06912779808044434,293.0
0.07210540771484375,5.0
0.078094482421875,297.0
0.081085205078125,4.0
0.08719015121459961,299.0
0.09080290794372559,3.0
0.09689760208129883,317.0
0.1018059253692627,123.0
0.10617280006408691,8.0
0.11214280128479004,275.0
0.11513781547546387,4.0
0.12131595611572266,275.0
0.12435460090637207,4.0
0.13030052185058594,285.0
0.13370680809020996,2.0
0.13986659049987793,298.0
0.14312195777893066,9.0
0.14878153800964355,304.0
0.15478801727294922,119.0
0.15812230110168457,4.0
0.16379928588867188,270.0
0.1678299903869629,4.0
0.17383694648742676,285.0
0.1778125762939453,60.0
0.1828000545501709,2.0
0.18786215782165527,285.0
0.19080376625061035,4.0
0.19814515113830566,292.0
0.2001185417175293,8.0
0.20581364631652832,301.0
0.21219825744628906,258.0
0.2171785831451416,5.0
0.22116899490356445,264.0
0.2251598834991455,1.0
0.23264384269714355,279.0
0.2341001033782959,6.0
0.24013185501098633,286.0
0.24412202835083008,3.0
0.24917984008789062,294.0
0.2526845932006836,4.0
0.2587113380432129,305.0
0.2655205726623535,168.0
0.2685384750366211,4.0
0.27380990982055664,274.0
0.2798271179199219,12.0
0.28284645080566406,4.0
0.2887918949127197,281.0
0.29178309440612793,4.0
0.29976367950439453,289.0
0.3017616271972656,4.0
0.30684685707092285,306.0
0.31084322929382324,84.0
0.31655073165893555,94.0
0.3218045234680176,174.0
0.3256642818450928,4.0
0.33266401290893555,259.0
0.3360767364501953,32.0
0.33880090713500977,6.0
0.3448514938354492,279.0
0.34882426261901855,4.0
0.3538544178009033,286.0
0.358748197555542,2.0
0.3647475242614746,306.0
0.36778759956359863,14.0
0.3738274574279785,111.0
0.37781739234924316,6.0
0.38385915756225586,268.0
0.38787078857421875,7.0
0.39267730712890625,270.0
0.39585161209106445,4.0
0.40180420875549316,278.0
0.4057950973510742,4.0
0.41277599334716797,297.0
0.4157681465148926,4.0
0.4208064079284668,308.0
0.4269585609436035,147.0
0.43195319175720215,4.0
0.4368298053741455,267.0
0.4408447742462158,12.0
0.4448051452636719,5.0
0.44979143142700195,277.0
0.4537801742553711,4.0
0.4587676525115967,294.0
0.46375346183776855,3.0
0.4689369201660156,297.0
0.47670745849609375,66.0
0.47971296310424805,105.0
0.4836416244506836,12.0
0.488008975982666,8.0
0.49300312995910645,274.0
0.4980001449584961,4.0
0.5029728412628174,285.0
0.5059647560119629,3.0
0.5118095874786377,297.0
0.5168304443359375,3.0
0.5207829475402832,294.0
0.5258288383483887,32.0
0.5327892303466797,103.0
0.5358045101165771,64.0
0.5408403873443604,12.0
0.5448181629180908,4.0
0.5500097274780273,277.0
0.5540037155151367,4.0
0.559988260269165,281.0
0.5639786720275879,4.0
0.5688061714172363,300.0
0.5726985931396484,3.0
0.578070878982544,310.0
0.5840728282928467,133.0
0.5890607833862305,10.0
0.5930361747741699,8.0
0.5990207195281982,281.0
0.6021337509155273,3.0
0.6074032783508301,292.0
0.6126995086669922,72.0
0.6169931888580322,4.0
0.620708703994751,294.0
0.624826192855835,3.0
0.6331565380096436,312.0
0.6370565891265869,123.0
0.6406843662261963,21.0
0.6478028297424316,13.0
