Time,Values
0,433
0,75
0,72
15,80
15,65
15,69
15,60
31,58
31,65
31,61
46,64
46,70
46,76
62,76
62,77
62,74
78,81
78,76
78,79
93,76
93,82
93,83
93,92
109,85
109,96
109,97
124,90
124,89
124,97
140,90
140,96
140,97
156,94
156,97
156,99
171,103
171,93
171,105
187,101
187,97
187,104
203,105
203,101
218,103
218,93
218,97
234,100
234,101
234,98
249,105
249,107
249,97
265,103
265,101
265,101
281,106
281,109
296,106
296,104
296,98
312,109
312,107
328,103
328,109
328,109
343,106
343,105
343,105
359,110
359,99
374,109
374,100
374,100
390,100
390,104
390,110
406,106
406,111
421,100
421,104
421,102
437,102
437,103
453,108
453,110
453,106
468,106
468,107
468,105
484,109
484,109
499,98
499,107
499,106
515,105
515,106
515,101
531,101
531,106
546,104
546,96
546,104
562,106
562,96
562,100
577,93
577,103
577,93
593,102
593,103
593,98
609,91
609,100
609,90
624,102
624,93
624,96
640,100
640,92
656,98
656,99
656,90
671,101
671,91
671,92
671,92
687,98
687,94
687,92
702,94
702,102
702,97
718,96
718,93
718,98
734,101
734,97
734,93
749,90
749,90
749,93
765,97
765,95
765,102
781,98
781,103
781,101
796,91
796,98
796,93
812,99
812,96
812,104
827,100
827,90
827,92
843,97
843,96
843,99
859,93
859,92
859,90
874,96
874,102
874,100
890,92
890,100
890,100
906,102
906,90
906,104
921,95
921,102
937,102
937,103
937,95
952,97
952,96
952,92
968,102
968,94
968,91
984,103
984,100
984,101
999,93
999,100
999,94
1015,104
1015,100
1015,99
1030,92
1030,94
1030,92
1046,102
1046,101
1046,93
1062,92
1062,91
1062,96
1078,91
1078,100
1078,92
1093,97
1093,90
1093,102
1109,101
1109,102
1109,99
1124,93
1124,100
1140,100
1140,102
1140,97
1155,102
1155,102
1155,96
1171,96
1171,94
1171,100
1187,100
1187,93
1187,94
1202,91
1202,100
1202,97
1218,100
1218,91
1218,100
1234,93
1234,92
1234,102
1249,99
1249,94
1249,94
1265,97
1265,91
1265,92
1280,100
1280,94
1280,102
1296,92
1296,98
1296,92
1312,101
1312,95
1312,100
1327,102
1327,100
1343,101
1343,92
1343,91
1359,92
1359,100
1359,97
1374,93
1374,93
1374,93
1390,100
1390,92
1390,100
1405,100
1405,98
1405,102
1421,103
1421,101
1421,104
1437,91
1437,94
1452,100
1452,91
1452,90
1452,100
1468,98
1468,102
1484,96
1484,90
1484,91
1484,92
1499,100
1499,96
1499,89
1515,94
1515,96
1515,99
1531,94
1531,102
1531,98
1546,103
1546,100
1562,92
1562,102
1562,96
1577,101
1577,91
1577,93
1577,92
1593,92
1593,90
1593,90
1609,102
1609,90
1624,100
1624,99
1624,98
1624,97
1640,100
1640,92
1640,94
1655,100
1655,98
1655,97
1671,91
1671,96
1687,101
1687,99
1687,94
1687,91
1702,96
1702,99
1702,91
1718,104
1718,94
1718,97
1733,90
1733,92
1733,103
1749,96
1749,99
1749,90
1765,102
1765,102
1765,91
1780,97
1780,94
1780,103
1796,98
1796,90
1796,90
1812,93
1812,100
1812,101
1827,100
1827,97
1827,90
1843,90
1843,94
1843,98
1859,91
1859,102
1859,98
1874,92
1874,91
1874,92
1890,91
1890,97
1890,97
1905,93
1905,102
1905,92
1921,90
1921,98
1921,98
1937,99
1937,98
1937,103
1952,92
1952,93
1952,97
1968,100
1968,100
1968,97
1983,92
1983,102
1983,90
1999,99
1999,89
1999,92
2015,102
2015,102
2015,94
2030,100
2030,94
2030,95
2046,102
2046,101
2046,92
2061,98
2061,92
2061,102
2077,93
2077,90
2077,94
2093,100
2093,98
2093,93
2108,98
2108,94
2108,99
2124,103
2124,100
2124,102
2140,94
2140,93
2140,98
2155,98
2155,92
2155,93
2171,101
2171,98
2171,96
2186,100
2186,99
2186,91
2202,89
2202,91
2202,100
2218,98
2218,93
2218,98
2233,99
2233,91
2233,91
2249,101
2249,91
2249,101
2265,101
2265,99
2265,102
2280,98
2280,97
2280,92
2296,96
2296,90
2296,96
2311,98
2311,101
2311,94
2327,102
2327,99
2327,102
2343,99
2343,96
2343,103
2358,99
2358,96
2358,103
2374,96
2374,99
2374,103
2390,100
2390,101
2390,97
2405,96
2405,97
2405,97
2421,104
2421,98
2421,102
2436,94
2436,94
2436,98
2452,100
2452,101
2452,100
2468,103
2468,94
2483,92
2483,98
2483,103
2499,93
2499,104
2499,96
2515,97
2515,94
2515,102
2530,103
2530,97
2530,100
2546,100
2546,98
2546,94
2561,102
2561,96
2561,100
2577,101
2577,103
2593,100
2593,92
2593,99
2608,104
2608,105
2608,93
2624,98
2624,105
2624,94
2639,102
2639,96
2639,94
2655,92
2655,91
2655,97
2671,94
2671,97
2671,93
2686,101
2686,101
2686,96
2702,96
2702,96
2702,93
2702,93
2718,98
2718,102
2733,95
2733,100
2733,92
2749,93
2749,92
2749,100
2749,93
2764,94
2764,102
2780,104
2780,100
2780,97
2796,97
2796,93
2796,105
2811,98
2811,92
2811,91
2827,102
2827,105
2827,92
2843,103
2843,93
2843,102
2858,100
2858,96
2858,99
2874,97
2874,93
2874,102
2889,94
2889,98
2889,100
2905,101
2905,96
2905,98
2921,97
2921,101
2921,94
2936,93
2936,99
2936,100
2952,96
2952,101
2952,96
2967,104
2967,99
2983,95
2983,99
2983,94
2983,104
2999,106
2999,93
3014,103
3014,94
3014,104
3030,93
3030,97
3030,98
3046,105
3046,95
3046,94
3061,94
3061,98
3061,102
3077,93
3077,101
3077,100
3093,96
3093,100
3093,98
3108,98
3108,93
3108,101
3124,103
3124,106
3139,101
3139,100
3139,103
3155,98
3155,102
3155,95
3171,101
3171,100
3171,96
3186,106
3186,96
3186,93
3202,101
3202,98
3202,94
3218,94
3218,104
3218,104
3233,98
3233,100
3233,94
3249,103
3249,102
3264,97
3264,94
3264,97
3280,104
3280,100
3280,106
3296,97
3296,102
3296,98
3311,97
3311,96
3311,98
3327,102
3327,105
3327,101
3343,95
3343,100
3358,101
3358,105
3358,104
3374,93
3374,100
3374,96
3389,96
3389,94
3389,101
3405,97
3405,98
3405,94
3421,105
3421,102
3421,102
3436,102
3436,102
3452,104
3452,95
3452,100
3467,103
3467,96
3467,92
3483,105
3483,101
3483,94
3499,93
3499,103
3499,92
3514,96
3514,94
3514,96
3530,96
3530,101
3530,95
3546,93
3546,92
3546,91
3561,90
3561,94
3561,93
3561,93
3577,93
3577,94
3577,90
3593,91
3593,92
3593,92
3608,100
3608,92
3608,92
3624,102
3624,103
3624,96
3639,101
3639,103
3655,100
3655,92
3655,92
3670,96
3670,100
3670,102
3686,98
3686,94
3686,98
3702,97
3702,103
3702,101
3717,99
3717,104
3717,95
3733,100
3733,92
3733,92
3749,102
3749,94
3749,93
3764,96
3764,99
3764,97
3780,103
3780,102
3780,91
3795,93
3795,100
3795,102
3811,101
3811,92
3811,98
3827,102
3827,97
3842,97
3842,92
3842,99
3842,97
3858,102
3858,94
3874,103
3874,98
3874,103
3889,103
3889,101
3889,94
3905,98
3905,102
3905,93
3920,102
3920,92
3920,104
3936,104
3936,98
3936,97
3952,100
3952,97
3967,101
3967,98
3967,103
3983,94
3983,105
3983,105
3999,98
3999,104
3999,92
4014,103
4014,102
4014,100
4030,96
4030,104
4030,93
4045,92
4045,104
4061,101
4061,100
4061,103
4077,91
4077,95
4077,101
4092,104
4092,103
4092,94
4108,96
4108,99
4108,104
4123,104
4123,103
4139,94
4139,101
4139,91
4139,94
4155,101
4155,94
4170,101
4170,104
4170,97
4186,92
4186,102
4186,94
4202,96
4202,94
4202,97
4217,96
4217,97
4217,96
4233,102
4233,100
4233,96
4248,99
4248,99
4248,95
4264,104
4264,98
4264,100
4280,103
4280,105
4280,100
4295,96
4295,92
4295,94
4311,102
4311,102
4311,97
4327,95
4327,94
4327,100
4342,91
4342,93
4342,99
4358,104
4358,104
4373,105
4373,97
4373,101
4389,94
4389,99
4389,102
4405,102
4405,102
4405,104
4420,101
4420,104
4420,95
4436,94
4436,102
4452,92
4452,98
4452,97
4452,97
4467,104
4467,95
4483,103
4483,103
4483,101
4498,105
4498,98
4498,94
4514,97
4514,94
4514,94
4530,95
4530,97
4530,102
4545,97
4545,101
4545,97
4561,97
4561,95
4561,103
4577,99
4577,98
4577,103
4592,94
4592,101
4592,103
4608,94
4608,103
4608,97
4624,99
4624,97
4624,93
4639,101
4639,100
4639,99
4655,94
4655,92
4655,100
4670,94
4670,102
4670,97
4686,97
4686,96
4686,104
4701,97
4701,94
4701,97
4717,92
4717,98
4717,94
4733,102
4733,101
4733,104
4748,105
4748,98
4764,105
4764,94
4764,95
4780,102
4780,96
4780,103
4795,104
4795,104
4795,101
4811,100
4811,103
4811,98
4826,106
4826,100
4842,104
4842,96
4842,94
4858,94
4858,104
4858,101
4873,94
4873,97
4873,106
4889,104
4889,104
4889,95
4905,98
4905,104
4905,98
4920,96
4920,96
4920,102
4936,94
4936,92
4936,97
4952,98
4952,102
4952,102
4967,98
4967,99
4967,99
4983,94
4983,103
4983,96
4998,106
4998,97
5014,103
5014,100
5014,104
5030,94
5030,98
5030,102
5045,94
5045,104
5045,103
5061,96
5061,98
5061,98
5076,98
5076,100
5076,95
5092,103
5092,94
5092,104
5108,107
5108,103
5123,105
5123,105
5123,97
5139,99
5139,96
5139,98
5155,104
5155,104
5155,105
5170,103
5170,96
5170,105
5186,96
5186,102
5186,98
5202,106
5202,104
5217,104
5217,100
5217,102
5233,105
5233,94
5233,98
5248,101
5248,97
5248,98
5264,103
5264,97
5279,103
5279,105
5279,96
5295,101
5295,100
5295,103
5311,101
5311,100
5326,106
5326,103
5326,105
5342,102
5342,108
5342,101
5358,99
5358,97
5358,106
5373,96
5373,105
5389,101
5389,96
5389,96
5404,107
5404,96
5404,98
5420,103
5420,100
5420,101
5436,104
5436,106
5436,96
5451,103
5451,107
5467,101
5467,95
5467,104
5483,98
5483,104
5483,99
5498,104
5498,100
5498,106
5514,96
5514,96
5514,105
5529,99
5529,98
5529,95
5545,101
5545,106
5545,106
5561,108
5561,104
5576,98
5576,98
5576,103
5592,105
5592,102
5592,95
5607,98
5607,106
5607,103
5623,97
5623,106
5623,98
5639,101
5639,102
5654,100
5654,104
5654,98
5670,97
5670,105
5670,98
5686,107
5686,100
5686,97
5701,100
5701,100
5717,98
5717,105
5717,97
5733,108
5733,100
5733,105
5748,98
5748,105
5748,97
5764,100
5764,99
5764,103
5779,104
5779,103
5795,99
5795,98
5795,106
5811,100
5811,97
5811,103
5826,98
5826,104
5826,99
5842,101
5842,106
5842,97
5857,100
5857,97
5857,98
5873,101
5873,104
5889,102
5889,106
5889,104
5905,104
5905,104
5920,102
5920,106
5920,102
5936,102
5936,98
5936,106
5951,98
5951,99
5951,97
5967,103
5967,105
5967,107
5983,98
5983,103
5983,99
5998,101
5998,104
6014,100
6014,100
6014,95
6029,99
6029,102
6029,97
6045,94
6045,100
6045,97
6061,102
6061,99
6061,106
6076,102
6076,104
6092,102
6092,96
6092,97
6107,99
6107,102
6107,108
6123,102
6123,100
6123,102
6139,103
6139,98
6139,97
6154,98
6154,106
6170,101
6170,103
6170,102
6186,102
6186,108
6201,108
6201,94
6201,103
6217,101
6217,96
6217,97
6232,98
6232,104
6232,107
6248,108
6248,103
6248,97
6264,101
6264,107
6279,107
6279,109
6279,97
6295,103
6295,106
6295,105
6311,104
6311,96
6311,105
6326,102
6326,102
6342,104
6342,100
6342,108
6357,106
6357,97
6357,106
6373,98
6373,98
6389,103
6389,100
6389,106
6404,98
6404,108
6404,105
6420,99
6420,101
6420,104
6436,106
6436,99
6436,98
6451,106
6451,105
6467,105
6467,98
6467,105
6482,99
6482,100
6482,99
6498,101
6498,108
6514,107
6514,104
6514,106
6529,101
6529,98
6529,104
6545,110
6545,100
6545,98
6560,98
6560,102
6560,97
6576,101
6576,109
6592,102
6592,102
6592,110
6607,98
6607,107
6607,108
6623,107
6623,98
6639,100
6639,105
6639,104
6654,99
6654,106
6654,108
6670,100
6670,98
6670,106
6686,109
6686,108
6701,100
6701,104
6701,109
6717,104
6717,100
6732,99
6732,101
6732,106
6748,101
6748,108
6748,109
6764,98
6764,104
6779,103
6779,106
6779,105
6795,97
6795,105
6795,100
6810,105
6810,98
6810,108
6826,108
6826,103
6842,100
6842,109
6842,105
6857,98
6857,100
6857,102
6873,107
6873,102
6888,100
6888,99
6888,106
6904,99
6904,100
6904,109
6920,104
6920,104
6935,104
6935,108
6935,102
6951,109
6951,102
6967,106
6967,110
6967,109
6982,100
6982,104
6982,101
6998,103
6998,100
7013,104
7013,99
7013,100
7029,110
7029,106
7029,109
7045,109
7045,104
7060,99
7060,105
7060,111
7076,99
7076,111
7076,100
7092,100
7092,102
7107,105
7107,107
7107,107
7123,101
7123,103
7123,99
7138,106
7138,101
7154,110
7154,108
7154,105
7170,112
7170,102
7170,108
7185,110
7185,103
7201,107
7201,100
7201,110
7217,99
7217,100
7217,110
7232,106
7232,106
7248,106
7248,104
7248,102
7263,110
7263,111
7279,104
7279,110
7279,99
7295,109
7295,105
7295,110
7310,108
7310,99
7310,112
7326,105
7326,103
7341,100
7341,105
7341,104
7357,103
7357,105
7373,109
7373,107
7373,103
7388,111
7388,101
7388,111
7404,106
7404,112
7420,108
7420,111
7420,104
7435,102
7435,108
7451,107
7451,104
7451,102
7466,112
7466,105
7466,106
7482,109
7482,104
7498,109
7498,112
7498,108
7513,111
7513,110
7529,100
7529,105
7529,108
7545,106
7545,105
7560,101
7560,105
7560,108
7576,109
7576,108
7576,109
7592,106
7592,108
7607,112
7607,112
7607,113
7623,112
7623,106
7638,109
7638,101
7638,114
7654,112
7654,105
7654,112
7670,107
7670,100
7685,108
7685,113
7685,110
7701,114
7701,106
7716,102
7716,110
7716,106
7732,107
7732,110
7732,109
7748,109
7748,110
7763,108
7763,113
7763,110
7779,110
7779,105
7795,104
7795,105
7795,108
7810,104
7810,112
7810,113
7826,101
7826,109
7841,106
7841,112
7841,102
7857,112
7857,107
7873,102
7873,107
7873,102
7888,104
7888,102
7888,103
7904,104
7904,113
7919,108
7919,114
7919,104
7935,108
7935,112
7951,104
7951,111
7951,112
7966,112
7966,107
7982,104
7982,104
7982,105
7998,103
7998,112
7998,110
8013,107
8013,110
8029,114
8029,114
8029,103
8044,110
8044,105
8060,112
8060,113
8060,107
8076,113
8076,112
8076,101
8091,111
8091,104
8107,106
8107,112
8107,110
8123,111
8123,112
8138,106
8138,106
8138,114
8154,105
8154,106
8154,117
8169,114
8169,114
8185,113
8185,115
8185,108
8201,113
8201,109
8216,106
8216,115
8216,108
8232,116
8232,104
8232,110
8247,114
8247,109
8263,116
8263,113
8263,107
8279,114
8279,108
8294,113
8294,111
8294,110
