Time,Values
0,375
15,82
15,73
15,74
31,75
31,61
31,64
46,64
46,64
46,61
46,62
62,61
62,58
62,61
78,71
78,69
78,67
93,71
93,72
93,77
109,80
109,78
109,75
124,80
124,88
124,85
124,89
140,83
140,86
140,90
156,85
156,93
156,92
171,84
171,89
171,97
187,94
187,88
187,87
203,89
203,94
203,99
203,88
218,96
218,94
218,89
234,93
234,98
234,88
249,94
249,100
249,93
265,95
265,93
265,90
281,92
281,102
281,97
296,98
296,93
296,92
312,97
312,97
312,101
328,102
328,91
328,94
343,97
343,98
343,99
359,92
359,102
359,98
374,91
374,94
374,94
374,96
390,94
390,97
390,102
406,100
406,90
406,98
421,103
421,98
421,95
437,98
437,97
437,96
453,97
453,92
453,90
468,98
468,98
468,92
484,94
484,100
484,93
499,94
499,96
499,94
515,97
515,100
515,100
531,101
531,101
531,92
546,97
546,94
546,91
562,98
562,97
562,92
577,99
577,95
577,96
593,96
593,101
593,93
609,99
609,98
609,99
609,90
624,90
624,99
624,94
640,101
640,93
640,97
656,101
656,99
656,92
671,94
671,99
671,96
687,100
687,98
687,100
702,98
702,98
702,92
718,90
718,98
718,102
734,97
734,92
734,96
749,99
749,93
749,92
765,100
765,97
765,91
781,98
781,102
781,102
796,103
796,94
796,94
812,98
812,92
812,96
827,102
827,94
827,103
843,103
843,98
843,97
859,101
859,96
859,98
874,101
874,90
874,101
890,94
890,94
890,96
906,93
906,94
906,98
921,93
921,96
921,96
937,99
937,93
937,102
952,92
952,94
952,99
968,91
968,98
968,92
984,93
984,92
984,96
984,98
999,91
999,96
999,98
1015,93
1015,102
1015,104
1031,97
1031,96
1031,92
1046,97
1046,100
1046,91
1062,100
1062,99
1062,92
1077,92
1077,100
1077,98
1093,98
1093,102
1093,99
1109,91
1109,94
1109,97
1124,93
1124,101
1124,92
1140,101
1140,98
1140,101
1155,91
1155,100
1171,100
1171,91
1171,96
1171,94
1187,96
1187,92
1187,100
1202,94
1202,92
1202,98
1218,93
1218,93
1218,96
1234,100
1234,100
1234,94
1249,91
1249,100
1265,102
1265,92
1265,98
1280,100
1280,94
1280,93
1296,104
1296,94
1296,104
1312,97
1312,93
1312,90
1312,92
1327,94
1327,99
1327,92
1343,96
1343,93
1343,99
1359,95
1359,95
1359,94
1374,102
1374,102
1374,102
1390,94
1390,99
1390,106
1405,100
1405,104
1421,104
1421,94
1421,97
1437,97
1437,97
1437,93
1437,98
1452,90
1452,93
1452,99
1468,97
1468,98
1468,96
1484,96
1484,96
1484,92
1499,103
1499,101
1499,100
1515,100
1515,93
1515,98
1530,100
1530,103
1546,96
1546,102
1546,102
1562,103
1562,103
1562,94
1577,102
1577,98
1577,100
1593,96
1593,100
1608,101
1608,103
1608,96
1624,96
1624,101
1624,101
1640,94
1640,93
1640,98
1655,102
1655,97
1655,99
1671,95
1671,105
1671,98
1687,103
1687,101
1687,97
1702,93
1702,96
1702,98
1718,99
1718,98
1718,105
1733,102
1733,91
1733,105
1749,94
1749,103
1749,99
1765,100
1765,93
1765,97
1780,98
1780,104
1780,94
1796,97
1796,92
1796,98
1812,97
1812,102
1812,96
1827,100
1827,99
1827,94
1843,94
1843,101
1843,96
1858,100
1858,106
1858,98
1874,98
1874,95
1874,92
1890,94
1890,103
1890,96
1905,96
1905,96
1905,96
1921,93
1921,94
1921,102
1937,94
1937,105
1937,92
1952,93
1952,95
1952,92
1968,101
1968,104
1968,98
1983,103
1983,94
1983,94
1999,96
1999,92
1999,101
2015,93
2015,102
2015,93
2030,97
2030,105
2030,93
2046,94
2046,93
2046,100
2061,96
2061,94
2061,93
2077,100
2077,93
2077,96
2093,93
2093,94
2093,94
2108,102
2108,96
2108,92
2124,100
2124,98
2124,102
2140,98
2140,98
2140,101
2155,105
2155,95
2155,96
2171,95
2171,104
2171,99
2186,97
2186,100
2186,94
2202,105
2202,101
2218,94
2218,106
2218,104
2233,95
2233,104
2233,104
2249,102
2249,101
2265,104
2265,100
2265,96
2280,102
2280,94
2280,103
2296,105
2296,103
2311,104
2311,107
2311,104
2327,100
2327,101
2327,99
2343,96
2343,101
2343,93
2358,96
2358,99
2358,104
2374,97
2374,98
2374,97
2390,101
2390,100
2390,102
2405,97
2405,102
2421,99
2421,98
2421,98
2421,99
2436,100
2436,97
2436,96
2452,102
2452,101
2468,98
2468,99
2468,100
2483,106
2483,97
2483,98
2499,98
2499,103
2499,101
2515,98
2515,103
2515,97
2530,96
2530,104
2530,101
2546,101
2546,105
2561,102
2561,94
2561,96
2577,104
2577,100
2577,105
2593,96
2593,99
2593,103
2608,97
2608,102
2608,92
2624,101
2624,93
2624,102
2639,94
2639,102
2655,104
2655,93
2655,101
2671,98
2671,102
2671,93
2686,101
2686,98
2686,100
2702,104
2702,96
2702,102
2718,95
2718,97
2718,93
2733,93
2733,102
2733,98
2749,105
2749,103
2749,93
2764,96
2764,93
2764,93
2780,104
2780,102
2796,101
2796,92
2796,102
2811,106
2811,97
2811,93
2827,103
2827,97
2827,98
2843,103
2843,98
2843,102
2858,97
2858,95
2858,102
2874,102
2874,100
2889,106
2889,99
2889,97
2889,98
2905,102
2905,97
2921,105
2921,96
2921,100
2936,92
