Time,Values
0,404
4,85
9,86
14,84
18,81
23,78
29,67
33,69
38,67
43,71
48,66
52,64
57,76
62,69
68,76
72,74
77,81
82,85
86,84
92,84
96,90
101,84
106,94
111,86
116,98
120,99
127,94
130,96
134,93
139,95
145,106
152,100
157,99
163,100
169,108
175,109
181,104
187,104
193,107
199,111
205,102
211,108
217,103
223,102
229,106
235,112
241,104
247,105
253,102
259,108
265,102
271,114
277,103
283,112
289,110
295,109
301,108
308,109
314,109
320,107
326,104
332,108
338,113
344,107
350,105
356,105
362,107
368,102
374,105
380,106
386,107
392,113
398,107
404,106
410,109
416,102
422,114
428,108
434,112
440,107
446,114
452,116
458,110
464,104
470,108
476,112
482,108
488,112
494,113
499,105
505,113
511,114
517,110
523,104
529,107
537,114
543,106
549,106
555,109
561,115
567,107
573,106
579,106
585,111
591,113
597,113
603,114
609,103
615,105
621,105
627,113
633,105
639,112
645,109
651,108
657,109
663,106
669,111
675,102
681,112
687,110
693,114
699,112
705,114
711,115
717,114
723,107
729,112
735,113
742,105
748,105
754,112
760,104
767,106
772,110
778,104
784,105
789,114
795,113
801,108
808,106
814,113
820,114
826,107
833,108
838,115
844,111
850,104
856,109
862,108
868,114
874,102
880,106
886,107
892,111
898,113
904,105
910,114
916,107
922,114
928,105
936,102
942,114
947,107
953,109
959,110
965,102
971,105
977,113
983,113
990,108
996,106
1001,111
1007,112
1013,105
1019,103
1025,103
1031,104
1037,110
1043,110
1049,112
1055,103
1061,115
1067,106
1073,106
1079,105
1085,104
1091,114
1097,113
1102,104
1109,104
1115,104
1122,112
1129,114
1134,104
1140,104
1146,113
1152,105
1158,112
1165,110
1170,114
1176,115
1182,112
1188,109
1194,107
1200,106
1206,104
1212,106
1218,110
1224,104
1230,112
1235,117
1242,106
1248,113
1254,108
1260,106
1265,104
1272,112
1278,105
1284,112
1291,115
1296,116
1302,112
1308,116
1315,113
1320,116
1326,113
1332,107
1338,109
1346,104
1352,107
1357,108
1363,112
1369,107
1375,115
1381,112
1387,105
1393,104
1399,113
1405,114
1411,112
1417,110
1423,110
1429,114
1435,107
1442,105
1448,112
1453,115
1460,112
1466,108
1471,105
1477,105
1483,107
1489,115
1495,105
1501,106
1507,117
1513,115
1518,107
1525,112
1531,105
1536,116
1543,114
1550,105
1556,115
1562,111
1568,114
1574,106
1580,114
1585,114
1592,114
1598,104
1604,117
1610,104
1616,114
1622,111
1628,108
1634,109
1640,108
1646,106
1651,107
1658,109
1664,116
1669,105
1676,114
1682,115
1688,109
1694,105
1700,109
1706,112
1712,107
1718,110
1724,116
1730,113
1735,108
1742,105
1748,109
1753,109
1760,108
1766,115
1773,118
1780,110
1786,109
1791,115
1797,111
1802,114
1809,115
1815,108
1821,110
1827,112
1833,110
1839,108
1845,109
1851,115
1858,106
1863,110
1868,111
1875,106
1881,111
1887,114
1893,117
1900,109
1905,110
1911,107
1917,117
1923,108
1929,107
1935,112
1941,114
1947,112
1952,119
1958,109
1965,117
1970,114
1978,117
1984,114
1990,116
1996,105
2001,115
2008,108
2014,110
2020,107
2026,106
2033,107
2038,106
2044,111
2050,114
2056,113
2062,105
2068,117
2074,118
2080,112
2086,118
2092,116
2098,115
2103,113
2109,110
2115,113
2122,118
2128,116
2134,113
2140,110
2146,117
2151,114
2158,106
2164,106
2169,113
2176,117
2182,112
2188,117
2194,107
2201,117
2207,117
2213,117
2219,118
2225,105
2231,112
2237,118
2243,116
2249,114
2255,109
2261,115
2267,106
2273,111
2279,105
2285,105
2291,106
2297,107
2303,108
2309,116
2316,117
2321,106
2327,111
2333,105
2339,116
2345,117
2351,106
2357,119
2363,108
2368,116
2375,109
2381,116
2386,105
2393,116
2399,110
2405,110
2411,105
2417,107
2424,111
2430,109
2435,112
2442,112
2448,112
2454,108
2460,116
2466,112
2472,109
2478,110
2484,106
2490,116
2496,109
2502,113
2508,108
2514,110
2520,108
2526,109
2532,113
2538,106
2544,105
2550,110
2556,113
2562,108
2568,117
2574,115
2580,114
2586,115
2592,118
2598,113
2604,107
2610,112
2616,114
2622,110
2628,113
2634,110
2641,109
2647,111
2652,115
2659,113
2665,110
2671,106
2677,108
2683,108
2689,114
2695,110
2701,114
2707,108
2713,116
2719,112
2725,113
2731,106
2737,116
2743,116
2749,111
2755,115
2761,112
2767,107
2773,118
2779,107
2786,109
2791,117
2797,118
2802,111
2809,110
2815,105
2821,118
2827,117
2833,117
2839,114
2845,118
2851,109
